Page ID,Page name,Disclaimer,Amount spent (VND)
101900294516752,Cong Bang Corporation,These ads ran without a disclaimer,23397
182146178990746,Nhà Đất Sài Gòn-Bình Dương Giá Rẻ,These ads ran without a disclaimer,10171
103403077832667,Hóng Express,Hóng Express,7100
280124715749325,Sự Thật Về Pháp Luân Công,Sự Thật Về Pháp Luân Công,6784
225706078170576,Đoàn TNCS Hồ Chí Minh xã Quảng Tiến,Đoàn TNCS Hồ Chí Minh xã Quảng Tiến,6125
105390405730263,Kiến thức thời 5.0,These ads ran without a disclaimer,4452
426721281002521,2P's STORE - Chuyên sỉ lẻ Hàng Thùng + Gốm sứ Nhật,These ads ran without a disclaimer,≤100
144239423007,VOA Tiếng Việt,These ads ran without a disclaimer,≤100
393412505386,Offshore Technology Conference (OTC),These ads ran without a disclaimer,≤100
101616782888805,Travel Away,These ads ran without a disclaimer,≤100
105444038030861,Thai Wah,These ads ran without a disclaimer,≤100
