Page ID,Page name,Disclaimer,Amount spent (SLL)
331095246920291,Sylvia Olayinka Blyden,Blyden Sylvia Olayinka,10000
270082823183144,Canton Fair,These ads ran without a disclaimer,≤100
116924765152540,Fawezi,These ads ran without a disclaimer,≤100
