Page ID,Page name,Disclaimer,Amount spent (AOA)
1429130057407968,Apostle Elijah Olopade,These ads ran without a disclaimer,≤100
931458143625686,Maître Avatar Jean Pierre Manzolo,These ads ran without a disclaimer,≤100
102378709341708,Boubacar Diallo,These ads ran without a disclaimer,≤100
1623731087898826,"Tudilu Eventos,Royal & Petroleum",These ads ran without a disclaimer,≤100
323433334880998,Motivação para Inclusão com Miguel Matos,These ads ran without a disclaimer,≤100
101014586118927,Apkshop,Graciete De Carvalho Faustino,≤100
