Page ID,Page name,Disclaimer,Amount spent (HNL)
114601521910,Jorge Aldana,Jorge  Aldana,2408
1392592317738074,Jorge Cálix,Jorge Cálix,1312
349524351841734,Cárlenton Dávila,Jose Carlenton Davila Mondragon,284
643513979193133,Unidos por Beatriz,Neuma,177
919092984894463,Partido Salvador de Honduras,Cordelia Ordoñez,145
104599735671754,Goberna Honduras,Goberna Honduras,≤100
491553204198958,Revistazo.com,Revistazo.com,≤100
401000470308277,Acción Joven Honduras,Acción Joven Honduras,≤100
486382251906084,Honduras El Pais,Diario El  Pais.hn,≤100
112333800693678,Hugo Noé Pino Diputado F.M,Daniel Andres Casula Salinas,≤100
153003381515332,Cespad - Centro de Estudio para la Democracia,Centro de Estudio para la Democracia (Cespad),≤100
130202453827085,Asociacion Calidad de Vida,Asociación Calidad de Vida,≤100
107952642129360,Por una Corte Imparcial con Justicia Social,Delmy Saray Caballero Zelaya,≤100
333014073461514,Babel,These ads ran without a disclaimer,≤100
1617753965111540,Oil and Gas World/Oil Sands Strong,These ads ran without a disclaimer,≤100
120460525135389,Educational Partners International,These ads ran without a disclaimer,≤100
108210467509014,The HEY Campaign,These ads ran without a disclaimer,≤100
105036179534606,"Gildan, Making Apparel Better",These ads ran without a disclaimer,≤100
