Page ID,Page name,Disclaimer,Amount spent (KES)
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,361
1400771023469241,Anne Waiguru,Gacigi Njagi Gacigi,172
110408975208360,Talking about matters,Well Made Strategy LLP,≤100
100645692939057,Hustlers Fund Loan,These ads ran without a disclaimer,≤100
108703681766380,Hustler Media,Robert Waswa Simiyu,≤100
100835685957727,PRO PEACE KENYA,Brenda Kananu,≤100
105647461757849,Azimio/Inawezekana for Raila the 5th.,Bonface Ouma,≤100
1743520282644325,National Security Watch,Peris Wambui Mugi,≤100
100880772891037,PS Aurelia Rono,These ads ran without a disclaimer,≤100
522040488002422,Babbel,These ads ran without a disclaimer,≤100
821430017924241,Sungrow,These ads ran without a disclaimer,≤100
100158849649843,mayank.t04,These ads ran without a disclaimer,≤100
194824897244836,Zayed Sustainability Prize,These ads ran without a disclaimer,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
208338536239798,This Is Beijing,These ads ran without a disclaimer,≤100
