Page ID,Page name,Disclaimer,Amount spent (KES)
113294518417695,Kithure Kindiki Fans,Vinson Kyalo Lui,≤100
108093538860165,Dating Hub,These ads ran without a disclaimer,≤100
108584305558738,Kobieroh Evans,These ads ran without a disclaimer,≤100
1400771023469241,Anne Waiguru,Gacigi Njagi Gacigi,≤100
100904822517086,Non-trivial,These ads ran without a disclaimer,≤100
