Page ID,Page name,Disclaimer,Amount spent (CAD)
230448456985193,Elections Ontario,Elections Ontario,1911
162936387068600,Ontario Public Service Employees Union (OPSEU),Ontario Public Service Employees Union (OPSEU/SEFPO),1600
104386908631938,Pathways Alliance,Pathways Alliance,1471
95938536190,Shoppers Drug Mart,Shoppers Drug Mart,1168
180862678644381,Ontario NDP,Ontario NDP,1105
154462904588700,Enbridge Gas,Enbridge Gas,933
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,927
261752512263,Canadian Red Cross,Canadian Red Cross,693
504061526642471,Ontario Power Generation,Ontario Power Generation,474
367773226675582,The Home Depot,The Home Depot,456
101347089679547,Andrea Hazell,Andrea Hazell Campaign,425
303473312998028,FedEx,FedEx,417
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,409
185083894875909,Pathways to Education Canada / Passeport pour ma réussite Canada,Pathways to Education Canada,387
113297740077607,Canadian Energy Centre,Canadian Energy Centre,368
186266941387011,BMO Financial Group,BMO Financial Group,320
281999881613,World Vision Canada,World Vision Canada,268
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,255
107756318982458,Sean Webster,Kanata-Carleton PC Riding Association,218
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,216
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,212
107151709065261,Gary Crawford,Gary Crawford Scarborough—Guildwood PC Campaign,203
107385241806,Plan International Canada,Plan International Canada,183
115835521825983,UNHCR Canada,UNHCR Canada,172
114943114838621,Fuel Forward,Canadian Fuels Association,171
52543970197,Environmental Defence Canada,Environmental Defence,160
160136850711053,CUPE Ontario,CUPE Ontario,159
7522587804,Green Party of Ontario,Green Party of Ontario,155
121127820923190,The Canada Africa Growth Coalition,The Canada Africa Growth Coalition,149
1097840090260804,National Police Federation,National Police Federation,141
27321532378,Pierre Poilievre,Conservative Party of Canada - Parti conservateur du Canada,132
10633250963,Save the Children Canada,Save the Children Canada,131
106203382540035,CAN News Today,These ads ran without a disclaimer,130
228128483994287,RBC Race for the Kids Toronto,RBC Race for the Kids Toronto,123
143249880633,World Animal Protection Canada,World Animal Protection Canada,118
278388139026064,Patrick Brown,Patrick Brown,116
114104888684854,Élections Ontario,Elections Ontario,115
