Page ID,Page name,Disclaimer,Amount spent (HNL)
113279288457664,Quintin AMIGO,Quintin AMIGO,≤100
1686957124956109,Cristian de Jesus Hernandez,These ads ran without a disclaimer,≤100
496839213786593,"Secretaría Nacional de Ciencia, Tecnología e Innovación","Secretaría Nacional de Ciencia, Tecnología e Innovación",≤100
1619479898324505,Partido Liberal de Honduras,Partido Liberal de Honduras,≤100
106426658467096,VESA Honduras,These ads ran without a disclaimer,≤100
