Page ID,Page name,Disclaimer,Amount spent (HTG)
103119027899256,Caribbean Climate-Smart Accelerator,These ads ran without a disclaimer,≤100
110971255161110,Prix  du Leadership Politique Aligné avec le Développement durable,These ads ran without a disclaimer,≤100
