Page ID,Page name,Disclaimer,Amount spent (PLN)
170854966281100,Wspólnota Burego Misia,Fundacja Wspólnoty Burego Misia im. Bogdana Jańskiego,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
176114889652,Kancelaria Premiera,Kancelaria Premiera,≤100
143951191449,Profinfo.pl,Wolters Kluwer PL,≤100
145481822175715,Otodom,Grupa OLX sp. z o.o.,≤100
273827962690526,Otwarte Klatki,Otwarte Klatki,≤100
107758219306090,OLX Polska,OLX Polska,≤100
100120136068412,Reo.pl - platforma handlu energią z OZE,Reo.pl Sp. z o.o.,≤100
163488137165461,E.ON Polska,E.ON Polska,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
185265414715,Onet,Onet,≤100
213282372051731,Wolontariatgdansk,Regionalne Centrum Wolontariatu w Gdańsku,≤100
1683534065241470,OKO.press,OKO.press,≤100
176619537364977,Grodno S.A.,Grodno S.A.,≤100
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
