Page ID,Page name,Disclaimer,Amount spent (SAR)
106075914706185,najlaa_saloon1,These ads ran without a disclaimer,≤100
106778668404111,Mis Humaira Akter,These ads ran without a disclaimer,≤100
175590267993,Al Majalla,These ads ran without a disclaimer,≤100
