Page ID,Page name,Disclaimer,Amount spent (HTG)
106313092408190,Michelle Jota VBE,These ads ran without a disclaimer,≤100
744157752428507,United Haiti,These ads ran without a disclaimer,≤100
438651852841000,COLEAD.link,These ads ran without a disclaimer,≤100
