Page ID,Page name,Disclaimer,Amount spent (CRC)
102084562479533,Digital506,Digital506,1336
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,1077
265843867173714,La Revista,La Revista,432
101955851918321,Alcaldía de Alajuela,Alcaldía de Alajuela,≤100
100501059693877,Johan Smith Gamboa Precandidato Alcaldía San José PNG,Johan Smith Gamboa Precandidato Alcaldía San José PNG,≤100
102643532445938,Ada Acuña - Diputada,Jacqui Solano,≤100
117476041631671,AmCham Costa Rica,AmCham Costa Rica,≤100
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,≤100
121638447515460,Marcelo Almeida,These ads ran without a disclaimer,≤100
109536051432220,Olga Morera - Diputada,Olga Morera Arrieta,≤100
