Page ID,Page name,Disclaimer,Amount spent (BSD)
137651823623470,Office of the Prime Minister - The Bahamas,The Office of The Prime Minister Bahamas,≤100
114606549484,Philip Brave Davis,The Office of The Prime Minister Bahamas,≤100
110510071864172,"Deputy Prime Minister of The Bahamas, Chester Cooper","Deputy Prime Minister of The Bahamas, Chester Cooper",≤100
108785284600576,"J. Kwasi Thompson, MP East Grand Bahama",Kwasi Malik Thompson,≤100
1025152104235573,Team Cooper - Chester Cooper,Isaac Chester Cooper,≤100
223866858074475,This TIME McAlpine,Frederick Antonio Mcalpine,≤100
