Page ID,Page name,Disclaimer,Amount spent (COP)
1589652347763879,Aquileo Medina A,Aquileo Medina A,352252
108077528892290,Andrés Zamora Rovira,Space Marketing,113269
159514754069267,Partido Cambio Radical,Partido Cambio Radical,42854
370267297019304,Marco Hincapié,Marco Hincapié,36540
75884689790,Colectivo de Abogados y Abogadas,Colectivo de Abogados,16831
331374390939420,Esteban Duarte Mesa,Esteban Duarte Mesa,14330
102443416034705,Paula Toro Santana,Paula Toro Santana,13948
191210184867688,Julián Serna Concejal,Julian Andres Serna Ruíz,9853
103754197881668,Esteban Restrepo,Esteban Restrepo,9724
101400842223958,Rodrigo Hernández Lozano,Rodrigo Hernández Lozano,9260
1588561874548381,Carlos Alfredo García - Abogado,Carlos Alfredo García - Abogado,8506
101071764864119,Dulce Veneno,Dulce Veneno,8353
456590978495281,Jhonnyer Bermudez,Jhonnyer Bermudez,7930
1147318942107929,Todos Somos Una,DEBRAIN LLC,6056
185449755571294,Andrés Mauricio Osorio Molina,Andrés Mauricio Osorio Molina,5388
118514924593739,Tanque Seco,Tanque seco,5164
969143216462972,Felipe Cañizalez,Felipe Cañizalez,4406
251292808253299,Canadian College,Canadian College,4174
356101551695420,James Ducuara.,James Ducuara.,3524
1640791072871544,Fabián Rojas,Fabián Rojas,3134
466445923412524,Miguel Ángel Barreto,Miguel Ángel Barreto,3109
299469560099835,Alcaldía de Cali,Alcaldía de Cali,2791
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,2587
110036132129269,Alerta Noticias,Alerta Noticias,2569
600160263515679,Tecnologías de la Información y las Comunicaciones de Cali,Tecnologías de la Información y las Comunicaciones de Cali,2306
543810628990655,Ministerio de Justicia y del Derecho,Ministerio de Justicia y del Derecho,2191
2156874387878167,Yilber Leandro Saavedra,Yilber Leandro Saavedra,2190
348250701862191,Guillermo Velandia Granados,Guillermo Velandia Granados,2054
340279913230650,Elias Maida Maida,These ads ran without a disclaimer,2018
1668929590004327,Avanzoft Software Avanzado,Avanzoft Software Avanzado,1865
105848177845789,All Out en español,All Out Action Fund,1824
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1789
102143071616787,Goberna Colombia,Goberna,1666
193261550699,Cundinamarca Política,Cundinamarca Política,1549
838927469815494,Diana Diago,Diana Diago,1344
1823807254333065,Soy Más País,Soy Mas Pais,1328
104313676026273,Luis Carlos Guevara Montilla,Agencia de Publicidad del Putumayo,1211
