Page ID,Page name,Disclaimer,Amount spent (ARS)
112085985172303,Partido de la Victoria La Rioja,Partido de la Victoria La Rioja,33933
551027964955087,Julio César Martinez,Julio Cesar Martinez,15370
238546219688035,Felipe Alvarez,Fundación Innova La Rioja,13731
824347377653895,Guillermo Galvan,Guillermo Galvan,6042
2296112127071539,Feedback encuestas,Feedback Encuestas Online,4728
296099692189532,Martin Menem,Martin Alexis Menem,4270
409843162468188,Inés Brizuela y Doria,Inés Brizuela y Doria,3960
129799846687423,Levantémonos,Levantemonos,3609
621662804554294,Florencia Lopez,Maria Florencia López,2374
116441073074357,Virginia Lopez,Virginia Lopez,2245
101818639448091,Minuto a Minuto La Rioja,Minuto a Minuto La Rioja,1535
61279025897,Gerardo Morales,Mística,1112
106989328991871,Gustavo Minuzzi,Ludmila Minuzzi,1052
610852822271706,Alberto Weretilneck,Alberto Weretilneck,630
121172324253132,Vamos Con Pichichi,Vamos con Pichichi,439
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,418
61279025897,Gerardo Morales,Frente Cambia Jujuy,292
318446074914059,Diario Chamical,Diario Chamical,258
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,253
1466924390221774,Lucio Gonzalez,Lucio Gonzalez,228
1064807416890278,Emilio Baistrocchi,Emilio Baistrocchi,224
107022228690687,Jornada Nacional,Jornada Nacional,196
1689208734631579,Gobierno de Jujuy,Gobierno De Jujuy,180
114617921589944,Entre Ríos Productivo,Entre Rios Productivo,178
185922194792026,Myriam Bregman,Frente de Izquierda,177
105166715290140,Momento Uno,Momento Uno,169
1484615598448274,Fernanda Esquivel,Fernanda Esquivel,153
109554821547169,CPC Jardín MuniCba,municipalidad de córdoba,142
107862828349752,Tiempo de Córdoba,Tiempo de Córdoba,133
1471624973068591,Bettina Romero,Bettina Romero,117
114444594867522,Confluencia Neuquina,Confluencia Neuquina,116
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,116
102534516011045,La Gloria Noticias,La Gloria Noticias,110
100645365125529,Civilidad,Fundación Civilidad,109
103780997884434,Comunidad Argentina,Comunidad Argentina,108
131381938371647,Corta La Bocha Noticias,Corta La Bocha,105
103322152538185,La Verdad Noticias,La verdad noticias,102
102007812840437,Jóvenes con Wado,Jóvenes con Wado,≤100
101996084777901,Mariela Belski,Mariela Belski,≤100
452525851510103,Nicolás del Caño,Frente de Izquierda,≤100
1632364173709710,Juan Cruz Curá,Juan Cruz Curá,≤100
272338312973462,Santiago López Medrano,Santiago López Medrano,≤100
701012796982861,Diego Ramello,Diego Ramello,≤100
113395874909201,Punto Noticias,Punto Noticias Web,≤100
