Page ID,Page name,Disclaimer,Amount spent (VND)
112745396862250,Kushiqu - Điều Trị Gút Tận Gốc - Không Tái Lại,These ads ran without a disclaimer,38966
100662756259026,Thanh Vân Hugo,These ads ran without a disclaimer,10247
101213791790664,Xưởng tranh 6D pha lê Tài Lộc,These ads ran without a disclaimer,8565
1507429892822619,BOM Money,BOM Money,4291
109531258429057,Lương Y Phạm Văn Thanh,These ads ran without a disclaimer,2198
104640271243082,Bách Hóa Ăn Dặm,Bách Hóa Ăn Dặm,283
192195994956428,Tài Liệu Thi Viên Chức Giáo Viên,Tài Liệu Thi Viên Chức Giáo Viên,202
101865258169428,ĐEN Secondhand,ĐEN Secondhand,≤100
103504685839697,SÁCH TỔNG HỢP,These ads ran without a disclaimer,≤100
107129734670954,Ước Mơ Việt Tân,These ads ran without a disclaimer,≤100
139577716095155,Newcastle University,These ads ran without a disclaimer,≤100
