Page ID,Page name,Disclaimer,Amount spent (KES)
600979883334883,Hon. Zaheer Jhanda Mp Nyaribari Chache,Hon. Zaheer Jhanda Mp Nyaribari Chache,2105
362328664703,Start Talking Kenya,Well Made Strategy,760
102324481269298,Hon. Zamzam Mohammed,Hon. Zamzam Mohammed,342
1506723769658512,Susan Kihika,Susan Kihika,302
108703681766380,Coletta,Coletta,198
279914155473915,Samburu Women Trust,Samburu Women Trust,≤100
112465897227532,Solomon Kuria,Solomon Kuria,≤100
105833652399018,Maina Karobia,Maina Karobia,≤100
107248555738397,Loisa KE,These ads ran without a disclaimer,≤100
137412866820,RSL Awards,These ads ran without a disclaimer,≤100
