Page ID,Page name,Disclaimer,Amount spent (USD)
111519915263806,Voice of Kuwait - صوت الكويت,Abdulaziz Alanjari,1243
115447564821002,مجموعة قياس,مجموعة قياس,155
106410695546488,عبدالوهاب عارف العيسى,عبدالوهاب عارف العيسى,≤100
103834908974494,الدكتور سامي المانع,د. سامي المانع,≤100
119770257779468,Hamad Alobaid,These ads ran without a disclaimer,≤100
101415822729550,1962.kwt,1962.me,≤100
100416899481949,Hamad Alolayan,Hamad Alolayan,≤100
112841564644648,Socialgy Ads,Socialgy Ads,≤100
111190931458375,Waseelati.kwt جريدة وتطبيق وسيلتي الاعلانية الكويت,Waseelati.kwt جريدة وتطبيق وسيلتي الاعلانية الكويت,≤100
270228996370157,المحامي أسامة عيسى الشاهين,المحامي أسامة عيسى الشاهين,≤100
103635742487791,عزام بدر العميم,عزام بدر العميم,≤100
186280348489954,Drbaderalmullaa,Drbaderalmullaa,≤100
101657101789336,مركز أبوظبي للغة العربية -Abu Dhabi Arabic Language Centre,These ads ran without a disclaimer,≤100
