Page ID,Page name,Disclaimer,Amount spent (IDR)
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,884140
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,411222
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,306863
23383061178,Prabowo Subianto,indonesia Adil makmur,277025
105156635699051,G24 Golkar Bali,Golkar Institute SPKP,84160
1160674184085116,"I G N Kesuma Kelakan,ST.,M.Si",Ign Kesuma Kelakan,82208
197545083607941,Harian Kompas,Harian Kompas,47755
116705041036588,Francine Widjojo,Francine Widjojo,44098
110090765246136,Yanti Airlangga,Yayasan Golkar Institute SPKP,16832
111864151754055,Esensi TV,Esensi Tv,16593
106883058905796,Tanda Seru,Aditia Ramdani,16231
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,15179
104622532469179,Populis,Aditia Ramdani,14078
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,14029
813887722072071,Yayasan Pundi Amal Bakti Ummat,Yayasan Pundi Amal Bakti Ummat,12659
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,11852
444318475704011,Yayasan Bangun Kecerdasan Bangsa,Yayasan Bangun Kecerdasan Bangsa,11146
101428652793656,Readktif,Aditia Ramdani,10219
104830667806476,Melihat Indonesia,Melihat Indonesia,10164
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,9009
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,8453
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,7179
342449962923657,Berita Ganjar Pranowo,Septian Raharjo,6599
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,6046
129072070462574,Kementerian Luar Negeri RI,Infomed Kemlu RI,6044
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,4899
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,4464
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,4150
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,3909
110952238516382,Kiki Daliyo,Juniar Dwi Harianto,3684
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,3503
109152778730274,Miea Kusuma,Yayasan Infobox,3411
101403669397488,Nikmatul Sugiyarto,Juniar Dwi Harianto,3271
39684526732,Wanda Hamidah,Yayasan Infobox,3070
100147872667354,Kata Nusantara,Ganjar Nusantara Indonesia,2838
102273039070802,Info Terkini,Muhammad Miftakhunnaim,2732
217841272115804,Kabar Golkar,Yayasan Kabar Golkar,2593
103959895185608,Project Multatuli,Muammar Fikrie,2474
101601538648991,Gerindra Lampung Official,"Asroni Paslah, S.Pd",2261
101041975397915,Indonesia Satu,Bayu Wicaksono,1586
109080054719110,Jakarta Trend,Bayu Wicaksono,1460
101101492306034,Mega News,Siti Sarah Iskandar,1369
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,1298
144214102401186,Maman Abdurrahman,Maman Abdurrahman,1231
100738338510838,Bangkitlah Indonesia,Iwan Hardiansyah,767
110100218339060,Wahai Ibu Pertiwi,Muhammad Miftakhunnaim,661
101076948451651,Masa Depan Kita,Muhammad Miftakhunnaim,601
102497641558430,Indonesia Tolak HOAX,Muhammad Miftakhunnaim,593
112289955044276,Infopaser.id,Infopaser.id,582
108571334357297,Melangkah Lebih Baik,Muhammad Miftakhunnaim,559
100739975934515,Kemajuan Tanah Air,Muhammad Miftakhunnaim,527
108695584343029,Baik Untuk Kita,Muhammad Miftakhunnaim,522
100359258525418,Pemulihan Lebih Baik,Muhammad Miftakhunnaim,488
108511588277325,Galeria Konveksi,Solehudin,482
312490859193724,mensbatik,Bayu Setayudha,401
104427162506872,Fakta Anies,Fakta Anies,397
103411659195911,JIMAT,Arik Luviani Putri Yasa,364
756567881057213,Airlangga Hartarto,Airlangga Hartarto,330
100398849135155,Sandiku Sayang,Iwan Hardiansyah,258
103562464552488,Info Jabodetabek,Kabar Berita,239
1091942584184034,"Drs. H. Syamsuar, MSi",Syamsuar.id,197
104843487722931,Portal Islam id,Portal Islam ID,197
107011918962219,Volxchain,Muhammad Mustaidz,113
100515879618951,Laksmi Kuntala Dewi,These ads ran without a disclaimer,105
102672669369785,Suara Akar Bawah,Aditia Ramdani,≤100
111805655036485,Humas DPRD Pati,Aditya Rachmat Pamungkas,≤100
314205292747611,Sahabat Abraham Liyanto,Yesenia Irene Liyanto,≤100
116308369063243,Kambria,These ads ran without a disclaimer,≤100
152292984850728,International Monetary Fund,These ads ran without a disclaimer,≤100
