Page ID,Page name,Disclaimer,Amount spent (VEF)
100426612940178,Concejo Municipal de San Diego,an advertiser in Venezuela,14000000
341721517096411,Radio Asamblea Nacional,an advertiser in Venezuela,1750000
37896015468,"Embajada de los EE.UU., Venezuela",an advertiser in Venezuela,394997
100131432594117,samiralattrach,These ads ran without a disclaimer,136134
333721726763601,Darwin Gonzalez,an advertiser in Venezuela,107499
282553308522016,Zibilia,These ads ran without a disclaimer,5100
1387178681545505,Concejo Municipal de Junin,an advertiser in Venezuela,≤100
101998658413144,Black Streak Anime,These ads ran without a disclaimer,≤100
564188034075673,Roberto Enriquez,an advertiser in Venezuela,≤100
312688249226142,Frida y su lunar,These ads ran without a disclaimer,≤100
952603051424285,Puertas Abiertas América Latina,These ads ran without a disclaimer,≤100
188872144758,CCTV,These ads ran without a disclaimer,≤100
