Page ID,Page name,Disclaimer,Amount spent (XCD)
482198868521917,Asot Michael,Asot A. Michael,840
527384967635800,Richard S. Lewis,Richard Sylvester Theophilus Lewis,≤100
251067568809208,St. John's Rural North,Angelica Ayoka O'Donoghue,≤100
111347180673351,Anthony Smith Jr.,Anthony Smith,≤100
