Page ID,Page name,Disclaimer,Amount spent (AOA)
110537290867442,Art by Omar Hassib,These ads ran without a disclaimer,≤100
106700257795085,OMA Nacional,OMA Nacional,≤100
100235755485045,Defesa Africana,These ads ran without a disclaimer,≤100
