Page ID,Page name,Disclaimer,Amount spent (USD)
1885114401706195,Dr. Matthew Opoku Prempeh,Dr. Matthew Opoku Prempeh,≤100
519608978084713,Ghana Education Trust Fund,Ghana Education Trust Fund (GETFund),≤100
260928220666861,Dr. Mahamudu Bawumia,Dr. Mahamudu Bawumia,≤100
1579516899042916,Youth Leadership Parliament,Youth Leadership Parliament,≤100
102835561511292,Hajia Lariba Abudu,Awal Mohammed Muktar,≤100
413226329081847,Joojo Rocky Obeng,Abc News GH,≤100
102179325363565,Samuel A. Jinapor,Samuel Abdulai Jinapor,≤100
103485214908840,Hon. Lot Awuah,Lot Awuah,≤100
105713881570703,Ernest kwaku Kobeah,Ernest kwaku Kobeah,≤100
153599544688611,Alan John Kwadwo Kyerematen,Alan John Kwadwo Kyerematen,≤100
116308369063243,Kambria,These ads ran without a disclaimer,≤100
