Page ID,Page name,Disclaimer,Amount spent (XAF)
105374557808288,Le chinois avec Xu Li,These ads ran without a disclaimer,635
113415066737236,Tsieleka Média,These ads ran without a disclaimer,≤100
110971255161110,Prix  du Leadership Politique Aligné avec le Développement durable,These ads ran without a disclaimer,≤100
1587103198245131,Zikoko,These ads ran without a disclaimer,≤100
