Page ID,Page name,Disclaimer,Amount spent (UYU)
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,774
2229936167288652,Juan Sartori,Equipo Juan Sartori,657
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,130
100492222711808,Somos Todos Uruguayos,Somos Todos Uruguayos,114
102337244995366,Prudencia Uruguay,Santiago Raffo Arias,107
721629447857727,567 El Espacio,Sol Ines Pereyra Zunin,103
107574220629167,Carolina Batista,Norma Valentina Pérez Nunez,≤100
103988995047541,Diputada Nancy Nuñez Soler,Nancy Estela del Pilar Nuñez Soler,≤100
420916501408724,Smart City Expo Latam Congress,These ads ran without a disclaimer,≤100
82928774489,Panda Security,These ads ran without a disclaimer,≤100
204740833658478,Exness Life,These ads ran without a disclaimer,≤100
134331253305084,ITI International Team for Implantology,These ads ran without a disclaimer,≤100
102726742143749,Articulación para el desarrollo de la Región Ica,These ads ran without a disclaimer,≤100
