Page ID,Page name,Disclaimer,Amount spent (CLP)
1366892303449939,Partido Republicano,Partido Republicano,68259
104260521982245,Carlos González Herrera,Carlos González Herrera,40565
111477215224712,Marlenne Durán,Marlenne Durán,31496
109507485398506,Luis Valentin Ferrada - Consejero Constitucional,Jorge Marto,27870
257773836107444,Ricardo Ortega Perrier,Ricardo Ortega Perrier,26160
28023147497,Partido Comunista de Chile,Partido Comunista de Chile,19515
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,12780
418281855197789,Democracia Cristiana,Democracia Cristiana,11621
103336024980358,Christian Suárez Constituyente,Christian Suárez Constituyente,11603
150331635097423,Servicio Electoral de Chile,Servicio Electoral de Chile,9372
300345197052910,Pablo Gutierrez Core,Germán Antonio Sepúlveda Mellado,8634
100942448494149,Fernanda Pinochet,Fernanda Pinochet,7948
276529899590560,Federación Regionalista Verde Social,Federación Regionalista Verde Social,7030
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,4021
111099218377933,Benjamín Moreno Diputado,Benjamín Moreno Bascur,3351
1548643738480723,Asistencia Deudores,Asistencia Deudores,3262
335068640271176,Nataly Neira,Nataly Neira,3121
274390833063043,Cristina Bravo Castro,Cristina Andrea Bravo Castro,3117
386634201382499,Marco Enriquez-Ominami,Marco Antonio Enríquez-Ominami Gumucio,2982
114628888236450,Andrés Palma Irarrázaval,Andres Palma Irarrazaval,2795
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,2681
106886172345440,Carolina Contreras candidata a Consejera Constitucional,Carolina Contreras Retamal,2517
108613744354984,Aldo Valle Acevedo,Aldo Salvador Valle Acevedo,1894
78239901502,Diario Financiero,Grupo DF,1585
860605540813125,BTG Pactual Chile,BTG Pactual Chile,1585
173983195992422,Partido Por la Democracia - PPD,Partido Por la Democracia,1585
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,1538
2241589689235454,Horacio Lobos Azócar,Horacio Lobos,1466
105844671644804,Senado_abierto,Senado Abierto,1355
103030962615298,Chile YAAC,Chile YAAC,1351
337766483715142,Tremendas_cl,TREMENDAS with Facebook ad credits,1309
100537472438913,Futuro Madera,Futuro Madera,1052
104189318481439,Minería y Futuro,Mineria y Futuro,999
137870152908799,Fundación Para La Confianza,Fundación para la confianza,961
113153381003177,Natalia Piergentili,Natalia Piergentili,793
351583768232100,Red Tarapaca,Diarios en Red,793
307330256067716,Red Atacama,Diarios en Red,793
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,793
285417644878678,Red Antofagasta,Diarios en Red,793
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,793
