Page ID,Page name,Disclaimer,Amount spent (UYU)
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,4582
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,133
102337244995366,Prudencia Uruguay,Santiago Raffo Arias,≤100
1769254949995057,Agrupación Libertad,Laura Gascon,≤100
101434362823135,rolandoprusak,These ads ran without a disclaimer,≤100
1358396247570713,Greentech • Educación Ambiental - Hispanoamérica,These ads ran without a disclaimer,≤100
1829094547189770,El Clavel,These ads ran without a disclaimer,≤100
368757963825913,WasteFuel,These ads ran without a disclaimer,≤100
324253041382779,Xavier Cormier,These ads ran without a disclaimer,≤100
106236005306369,bolzancibersecurityacademy,These ads ran without a disclaimer,≤100
102158314814765,Rafael Bem  Reels Pro,These ads ran without a disclaimer,≤100
