Page ID,Page name,Disclaimer,Amount spent (AED)
102995219460526,Key Area Shop,These ads ran without a disclaimer,≤100
112185355468315,Rotana,These ads ran without a disclaimer,≤100
2055792651317396,ദുബായ് വാർത്ത - Dubai Vartha,Asiavision,≤100
