Page ID,Page name,Disclaimer,Amount spent (VEF)
645406838886541,Freddy Superlano,an advertiser in Venezuela,8327696
564188034075673,Roberto Enriquez,an advertiser in Venezuela,2842487
106297255064534,Julio Fuenmayor,an advertiser in Venezuela,1000000
100633682939979,Artemis Stetica & Spa,an advertiser in Venezuela,500000
101084619090775,Gonzalez10ana,an advertiser in Venezuela,250000
37896015468,"Embajada de los EE.UU., Venezuela",an advertiser in Venezuela,250000
342543309244937,People in Need América Latina,These ads ran without a disclaimer,154999
435259723296695,Política Internacional - Otra Mirada,These ads ran without a disclaimer,14700
398610380712044,River Cleanup,These ads ran without a disclaimer,≤100
107771778700060,criptocuriosas,These ads ran without a disclaimer,≤100
117818434635419,silasthestylish,These ads ran without a disclaimer,≤100
100904822517086,Non-trivial,These ads ran without a disclaimer,≤100
1685755648327288,QMode,These ads ran without a disclaimer,≤100
596206767151427,Julio Borges,an advertiser in Venezuela,≤100
