Page ID,Page name,Disclaimer,Amount spent (CRC)
102851155670931,mUEve,mUEve,1680
102084562479533,Digital506,Digital506,808
265843867173714,La Revista,La Revista,727
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,560
102643532445938,Ada Acuña - Diputada,Jacqui Solano,378
113738186940566,Sara Cecilia Parra S.,These ads ran without a disclaimer,≤100
375281245833162,Televisión Española Internacional (TVE Internacional),These ads ran without a disclaimer,≤100
117476041631671,AmCham Costa Rica,AmCham Costa Rica,≤100
109536051432220,Olga Morera - Diputada,Olga Morera Arrieta,≤100
101128242614247,Dr. Rodolfo Brenes Vargas,Rodolfo Brenes Vargas,≤100
