Page ID,Page name,Disclaimer,Amount spent (CRC)
643513979193133,Justicia para Beatriz,Neuma,1045
216239121726959,Mandaguevo,Mandaguevo,542
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,542
100248039454311,Mi Canton Digital,Mi Canton Digital,542
856012741442139,Ipas LAC,Neuma,406
102084562479533,Digital506,Digital506,131
265843867173714,La Revista,La Revista,≤100
747420075340256,El Agricultor Primero,These ads ran without a disclaimer,≤100
113919344931161,Chicharronera Mauricios,These ads ran without a disclaimer,≤100
101443721586040,lacasa8astrologia,These ads ran without a disclaimer,≤100
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,≤100
