Page ID,Page name,Disclaimer,Amount spent (HTG)
681614015247190,Caribbean National Weekly,These ads ran without a disclaimer,≤100
106029341955124,Livre - L'Organisation mondiale des douanes,These ads ran without a disclaimer,≤100
