Page ID,Page name,Disclaimer,Amount spent (ISK)
573559522797177,Flokkur fólksins,Flokkur Fólksins,4884
314036327204,VR,VR,4318
202802126448131,Samfylkingarfélagið í Reykjavík,Samfylkingarfélagið í Reykjavík,4073
263095547109656,Sjálfstæðisfélag Garðabæjar,Sjálfstæðisflokkurinn,2669
105116352958747,ÖBÍ réttindasamtök,ÖBÍ réttindasamtök,1945
156161194561570,Kjarninn,Kjarninn,1864
737169626371453,Stundin,Stundin,1614
196907954119033,Orkustofnun,Orkustofnun,1477
162409941250265,Sanna Reykjavík,Sósíalistaflokkur Íslands,1424
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,1243
165630723862615,Andríki,Andríki,1169
105986171646268,Diljá Mist,Diljá Einarsdóttir,1100
154893001218870,ADHD samtökin,ADHD samtökin,843
152804904889,Samfylkingin,Samfylkingin,639
102133046017049,Evrópuhreyfingin,Evrópuhreyfingin,608
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,580
108295544832396,Jóhann Páll Jóhannsson,Jóhann Páll Jóhannsson,525
332179950192248,Félag atvinnurekenda,Félag atvinnurekenda,462
192789944066997,Samtök ferðaþjónustunnar,Samtök ferðaþjónustunnar,301
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,278
129796363737534,Garðabær,Garðabær,143
102500518635499,ENTR en,These ads ran without a disclaimer,≤100
13204463437,"UNHCR, the UN Refugee Agency",These ads ran without a disclaimer,≤100
95775573753,Frontiers,These ads ran without a disclaimer,≤100
112617308346786,European news,These ads ran without a disclaimer,≤100
557595760923923,Volvo Penta Nordics,These ads ran without a disclaimer,≤100
