Page ID,Page name,Disclaimer,Amount spent (VND)
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,3736
110556450459411,Nhân Lực Nam Hà,These ads ran without a disclaimer,3593
105845511087981,TRUYỀN HÌNH AN VIÊN,TRUYỀN HÌNH AN VIÊN,3566
111831663772285,BOMvn,BOMvn,1991
1507429892822619,BOM Money,BOM Money,1430
107234488902500,Reading Everyday,These ads ran without a disclaimer,206
106517848843109,Theanh28 News,These ads ran without a disclaimer,180
101865258169428,ĐEN Secondhand,ĐEN Secondhand,≤100
108580683901191,Hỏi Đáp Nam Khoa,These ads ran without a disclaimer,≤100
635258167101587,Casa Seguro,These ads ran without a disclaimer,≤100
565208910168178,HKTDC 香港貿發局,These ads ran without a disclaimer,≤100
