Page ID,Page name,Disclaimer,Amount spent (ARS)
102086362955693,Hacemos,Hacemos,1125103
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,957150
441617943318112,Consenso,Consenso,424186
110568602036048,Córdoba La Número 1,Córdoba La Número 1,376124
112508605140740,La Capital que queremos,La Capital Que Queremos,263519
574327593014136,Encuestas Funs,Encuestas Funs,222053
174970176018,Horacio Rodríguez Larreta,Juntos por el Cambio,159679
109104915512477,Argentina tiene con qué,Argentina tiene con qué,105787
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,105435
102191259342345,Pablo Cornet,Juntos Por Va,87719
364916637463104,Unión por la Patria,Unión por la Patria,81992
100615406447198,Una Argentina Distinta,Una Argentina distinta,51555
253898394637965,Luciana Echevarría,MST Movimiento Socialista de los Trabajadores,48481
102305658071845,Uthgra Córdoba,Uthgra Córdoba,40957
1943570372417559,Santiago Mansilla Figueroa,Santiago Mansilla Figueroa,38016
108401558977853,Hacemos por Nuestro País,Hacemos por Nuestro País,27704
513899261972162,Frente de Izquierda FIT,Frente de Izquierda,27338
20906273675,Greenpeace Argentina,Greenpeace Argentina,27115
958750317533178,Manuela Castañeira,Nuevo MAS,26165
206515872752040,Info-DINE,Secretaría de Medios y Comunicación Pública,25693
110767322072387,Levantemos Argentina,Levantemos Argentina,23108
1895575600722115,Carlos Alesandri OK,Carlos Alesandri OK,20833
103088924366000,Noticias d,Noticias d,17555
102358529412930,El Ente Intermunicipal de Gestión Metropolitana,El Ente Intermunicipal de Gestión Metropolitana,13525
1018409418303450,Dra. Veronica Sikora,Visited7 Marketing Digital,13518
101323693027567,Ponce De León  Villa Allende,PARTIDO DEMÓCRATA DE CÓRDOBA,13518
105921762586174,Córdoba de Todxs,Córdoba de Todxs,11250
114801205013725,Hacemos Unidos por Villa Allende Oficial,Hacemos Unidos por Córdoba,10982
110276628358382,El Autónomo,El Autónomo,10547
1742025116063394,Soledad Díaz García,Frente de Izquierda,9640
1567551246808899,Laura Vilches,Frente de Izquierda,9380
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,8827
181506922026232,Gabriela Estevez,Unión por la Patria - Lista A502 Celeste y Blanca,8519
1309393872434567,CFK Conducción,CFK Conducción,8218
111669735076988,Hora Cero,Hora Cero Noticias,7547
497026667090587,Darío Capitani,Darío Capitani,7541
335926266503071,7D,7D,7534
605540860101596,Diario Criollo,Diario Criollo,7229
102534516011045,La Gloria Noticias,La Gloria Noticias,7069
119455884451585,Juan Manuel Moroni,Juan Manuel Moroni,6347
106560742263098,Noticias El Portal,Noticias El Portal,6223
111600998225620,Noticias Zero,Noticias Zero,6012
131381938371647,Corta La Bocha Noticias,Corta La Bocha,5971
108679841853325,Contame Más,Contame Más,5456
783164988386542,JDViola,JDViola,5312
118022918321722,Municipalidad Rio Tercero,Municipalidad de Rio Tercero,5161
110039918575012,Noticias Express,Noticias Express,5102
699758330894365,Actualidad Argentina,Actualidad Argentina,4571
