Page ID,Page name,Disclaimer,Amount spent (INR)
27678194634,Lenovo,These ads ran without a disclaimer,10011
103704155350118,Gates Foundation India,The Bill & Melinda Gates Foundation,9594
54779960819,United Nations,United Nations with Facebook Ad Credits,7761
294493857651676,Rahul Gandhi,Indian National Congress,2403
108366798238330,Haryana Affordable Housing Scheme,Arpit Mittal,2388
21169267101,Give,Give,1673
568928239883450,The Times Of A Better India,The Times Of A Better India,1582
295405070641302,Balraj Kundu,Pankaj Sharma,1434
165227637400043,Mahant Balaknath Yogi,TrendyFeeds,1293
165227637400043,Mahant Balaknath Yogi,TrendyFeeds,1293
1559211387686845,Log 9 Materials,Log 9 Materials Scientific Private Limited,1276
105671775473178,Jan Suraaj,Jan Suraaj,898
764169903692675,Randeep Singh Surjewala,Rajender Kumar,869
1170127696364395,Anil Maan,Sezal Maan,859
104516512296314,Kartikeya Sharma,Adv Tech,843
109986065209042,Mera Apna Rahul,Mera Apna Rahul,763
107395897271506,Kutumb,Swatantra Verma,742
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,666
104718025267304,Adore Prima,Arpit Mittal,571
109986065209042,Mera Apna Rahul,MeraApnaRahul,546
165714096933078,Piyush Goyal,Piyush Goyal,525
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,516
105079445808554,Mahadev Balali,WMB,494
174283119250672,Save the Children India,Bal Raksha Bharat,467
1108242266050014,Mohan Lal,Kanav Kathuria,412
1498081060418833,Anil Dhantori,Click2Public Technologies OPC Pvt. Ltd.,314
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,272
111872195073358,Kusum Sharma - Mona,Vcsmedia,272
694622163885355,Devender singh babli,Devender Singh Babli,268
1427678110829525,Ranjeet Singh,Sachin Kumar,262
733126086893119,Maqsood Khan - Kaman,Rebel Films Production,260
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,257
1770518973014321,Kuldeep Vats,Click2Public Technologies OPC Pvt. Ltd.,255
578184622269378,Dr Manveer Chhillar,Dr Manveer Singh Chhillar,249
1488581191158902,Conscious Planet,Isha outreach,249
326102339565,Oxfam India,Oxfam India,244
220803731286272,Panasonic India,These ads ran without a disclaimer,244
805526169610318,Shubhashray Housing India,shubhashray housing india,237
922534064468145,Capt. Meenu Beniwal,Jasvinder,235
107662551383404,Adore happy homes Pride,Aggarwal Buildtech,229
200447686806046,Amandeep Singh Chawla,Kanav Kathuria,223
109707661884154,Indian Compass,theindiancompass.com,214
215654715566983,"Department of Sports and Youth Services, Government of Odisha","Department of Sports and Youth Services, Government of Odisha",208
30290552843,Greenpeace India,Greenpeace India Society,204
1569852659799372,Nishant Anand,Nishant Anand,202
105516878819043,Prateek Rajkumar Sharma,These ads ran without a disclaimer,200
181272722632311,Vipul Shah,Big Boys Consulting Private Limited,196
103760102031014,Rajeshwar Singh,Pragya Net Technology,188
1549125462051884,BQPrime,Bloomberg Quint,188
157822017996082,Raghupathi Bhat,Vijay S,186
103782051383159,School of Politics,School of Politics,182
101414632677370,The Fourth,The Fourth,181
104656344931338,Pravesh Agrawal,Swanit Infotech,179
220915357934024,Arvind Sangal,Bharat Sangal,177
179374318807001,Hyundai India,These ads ran without a disclaimer,153
