Page ID,Page name,Disclaimer,Amount spent (VEF)
11449543593,Carlos Ocariz,an advertiser in Venezuela,290000
304247300393,Juan Pablo Guanipa,an advertiser in Venezuela,250000
116093674518,César Pérez Vivas,an advertiser in Venezuela,50000
593483960666081,Fundación WWB Colombia,These ads ran without a disclaimer,161
148231808588187,Gatorade Venezuela,an advertiser in Venezuela,≤100
108521570562949,El Informador Venezuela,These ads ran without a disclaimer,≤100
688695778228136,La Gran Aldea,These ads ran without a disclaimer,≤100
111761433935219,lacausa264,These ads ran without a disclaimer,≤100
354397697217,IEEE Xplore,These ads ran without a disclaimer,≤100
103438711696898,Angelo Caltagirone - Meridiano Music,These ads ran without a disclaimer,≤100
106708708228342,School of Humanity,These ads ran without a disclaimer,≤100
