Page ID,Page name,Disclaimer,Amount spent (CRC)
118971778191074,Partido Liberación Nacional,Partido Liberación Nacional,7584
182652761279,Fracción Liberación,Fracción Liberación,2937
117702158266385,Antonio Álvarez Desanti,Antonio Álvarez Desanti,1634
269896979745792,Programa Estado de la Nación,Programa Estado de la Nación,545
1564830553770208,Encuentro Municipal,Jose Luis Jimenez Robleto,458
1323010447709370,Diario La Libertad Medios de Comunicación La Libertad,These ads ran without a disclaimer,319
265843867173714,La Revista,La Revista,163
101955851918321,Alcaldía de Alajuela,Alcaldía de Alajuela,≤100
529759470407402,Nelson Ugalde Rojas,Nelson Ugalde Rojas,≤100
103690195919442,Klai Ferreira,These ads ran without a disclaimer,≤100
203728850356,LSU Shreveport,These ads ran without a disclaimer,≤100
116603861327799,alex_sa.c,These ads ran without a disclaimer,≤100
