Page ID,Page name,Disclaimer,Amount spent (CLP)
13212504705,Jorge Ivan Ulloa Aguillon,Jorge Ivan Ulloa Aguillon,319886
52263787734,Unión Demócrata Independiente,Víctor Santiago Mesías Sandoval,239410
1366892303449939,Partido Republicano,Partido Republicano,195786
108847172131873,Claudio Ferrada x Ñuble,Claudio Ferrada x Ñuble,157904
112115941830810,Robert Contreras Reyes,Robert Contreras Reyes,153136
28023147497,Partido Comunista de Chile,Partido Comunista de Chile,123285
110833717337374,Carolina Navarrete Rubio,Carolina Navarrete Rubio,120968
259249815958789,Paloma Zuñiga - Consejera Constitucional Biobío,Paloma Ignacia Zuñiga Cerda,114922
52263787734,Unión Demócrata Independiente,Unión Demócrata Independiente,104119
373673936059220,Evolución Política,Evópoli,77394
219605241425430,Partido Socialista de Chile,Partido Socialista de Chile,62977
117396934582415,Cuidemos la Infancia,Cuidemos la Infancia,41493
114998294847196,Aldo Bernucci Constituyente,Aldo Dino Bernucci Diaz,41259
101971746225156,Claudia Ortega Sáez,Claudia Polette Ortega Saez,40341
116710021362220,Mario Rios Santander,Mario Enrique Rios Santander,40051
103946825976962,Cristian San Martín Abogado Candidato Consejero Constitucional B-6,Cristian Daniel San Martin Carrasco,37398
100407462996006,Camila Torres Constituyente,Camila Torres Constituyente,34003
335068640271176,Nataly Neira Candidata Consejera Constitucional BioBio,Nataly Neira,32844
113973951635669,sandralamalarenas,Sandra Teresa Lama Larenas,31494
418281855197789,Democracia Cristiana,Democracia Cristiana,28970
114824831560339,Jorge Carrillo,Jorge Carrillo Villalobos,28280
100510532979740,Pablo Cuevas Biobío,Magda Lena,26341
104009952620870,Mario García Araucanía,Mario García Araucanía,25276
104668318283169,El Profesor Luis Silva,El Profesor Luis Silva,23492
103522812684363,Patricia Spoerer Price,Patricia Spoerer Price,20722
150331635097423,Servicio Electoral de Chile,Servicio Electoral de Chile,19654
107339088943210,Yerko Ljubetic,Yerko Ljubetic,18490
101165425399412,José Osvaldo Zuñiga Consejero Constitucional Ñuble,José Osvaldo Zuñiga Pino,17083
113525251672380,Republicanos ñuble,Republicanos del Ñuble,16795
108139672208391,Josefa Balmaceda Consejera Constitucional Ñuble,Josefa Javiera Balmaceda V,15709
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,15059
107254382286066,Aldo Sanhueza Consejero Constitucional,Aldo Sanhueza Carrera,14623
105216321995280,Pivotes_cl,Fundación Pivotes,13356
580663538777736,Consejo Minero,Feedback Comunicaciones,12475
102586276093037,Sergio Bitar,Sergio Bitar,11706
1396460303715065,Carozzi,Carozzi,11498
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,10596
184559421980613,Vlado Mirosevic Diputado,Vlado Mirosevic Verdugo,9655
117807634946410,Sociedad de Fomento Fabril (Sofofa),Sofofa,9655
105798328215264,Asistencia Familia,Asistencia Familia,8770
100181076346959,Karen Araya Rojas Consejera Constituyente,Karen Araya Rojas Consejera Constituyente,8372
108291914947259,Mi Derecho a Educar,Felipe Varela,8299
19270352324,Universidad Andrés Bello,Universidad Andrés Bello,7869
103463095024719,Curiocity,Curiocíty,7241
78239901502,Diario Financiero,Grupo DF,7241
105893532431148,Carmen Frei Consejera Constitucional,Carmen Frei,7041
1790498094378746,Juan Manuel Carrasco E20,Juan Manuel Carrasco E20,6828
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,6537
110431750601473,ZapataConstituyente,ZapataConstituyente,5931
680475562417785,Convergencia Social,Convergencia Social,5632
541390972732127,Consejero Regional Rodrigo Vera,Rodrigo Vera Riquelme,5309
10192152668,Renovación Nacional,Renovación Nacional,4985
137055450193620,Katherine López,Katherine Elizabeth López Rivera,4876
100407462996006,Camila Torres Constituyente,Nelson Julián Miranda Gómez,4659
102020808805309,Cristian Quilodran Parra,Cristian Quilodran Parra,4361
198921630648476,Vidrios Lirquen,Vidrios Lirquen,4290
103336024980358,Christian Suárez Constituyente,Christian Suárez Constituyente,4111
102807928808940,Marcelo Encina Muñoz,Marcelo Ricardo Encina Muñoz,3741
100537472438913,Futuro Madera,Futuro Madera,3737
105766605793061,Kinturay Melin Rapiman,Kinturay Melin Rapiman,3702
103259918760204,Lista negra política La voz de la Muchedumbre.,Cristian Alejandro Vivian Troncoso,3417
111477215224712,Marlenne Durán,Marlenne Durán,3346
386634201382499,Marco Enriquez-Ominami,Marco Antonio Enríquez-Ominami Gumucio,3259
106921338410697,Patricia Besa Tagle Republicana,Patricia Besa Tagle,3246
242604915860706,Caja Los Andes,Caja Los Andes,3218
110252714651433,Alberto Jarpa Core 2022-2025,Lógicamente ltda.,3100
153699168357273,Carolina Lagos,Carolina Lagos,2763
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,2639
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,2534
103565788759265,Andrea Quijón Constituyente,Erna Andrea Quijón Godoy,2498
113540781539326,Workmed,Workmed,2482
105101844897719,María Claudia Jorquera - Consejera Constitucional Maule,Nicolás Alejandro Pereira Bustamante,2365
191871627527097,INGENIERIAUDD,Ignacio Rivas Fernandez,2362
295886120554128,Polpaico,Cemento Polpaico SA,2304
103030962615298,Chile YAAC,Chile YAAC,2024
115963444746860,Solange Carmine Constituyente,Solange Carmine,1883
101761912282082,Eduardo Álvarez Vidal,Eduardo Álvarez Vidal,1759
104224427947088,Circula el Plástico,Metrix,1609
591373478191895,Samuel Galvez Derpich,Samuel Andrés Gálvez Derpich,1609
419006974914571,Facultad de Agronomía e Ingeniería Forestal UC,Facultad de Agronomía e Ingeniería Forestal UC,1485
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,1480
112863284811655,Partido Alianza Verde Popular,Partido Alianza Verde Popular,1453
10152723078,Alejandro Navarro,Alejandro Navarro,1400
101634418333209,Naomi Calle G.,These ads ran without a disclaimer,1296
103527991214141,Cero DICOM,Cero Dicom,1250
112965545055332,"Gemita Alvarez Sepulveda, Candidata a Consejera Constitucional","Gemita Alvarez Sepulveda, Candidata a Consejera Constitucional",1066
105657022459205,Ricardo Núñez Muñoz,Ricardo Núñez Muñoz,1038
100476318997145,Pablo Verdugo Vergara,Pablo Ignacio Verdugo Vergara,923
105362052496422,Nancy Carola Márquez Consejera,Germán Antonio Sepúlveda Mellado,817
100942448494149,Fernanda Pinochet,Fernanda Pinochet,805
108200541055730,Diputado Sergio Bobadilla Muñoz,Sergio Enrique Bodadilla Muñoz,805
154785904692548,SalmonChile,SalmonChile,805
763887853794135,Camilo Benavente,Camilo Francisco Benavente Jiménez,755
181189911970230,Alberto Undurraga V,Alberto Undurraga V,746
