Page ID,Page name,Disclaimer,Amount spent (GBP)
7715002593,UNICEF UK,Unicef UK,6189
102639461303190,Fair Pay For All,Fair Pay For All,5373
106626487721376,Amazon Europe,Amazon Europe,5152
311627208673,WWF UK,WWF UK,2339
13047522725,Crimestoppers,Crimestoppers,2257
345463602161853,bp,bp,2147
9250349228,Greenpeace UK,Greenpeace UK,1859
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),1582
121936349543,World Vision UK,World Vision UK,1197
7043497714,Christian Aid,Christian Aid,1193
101958682650112,ESG UK,Energy Saving Grants,1048
799576543492660,The Week Junior,The Week Junior,1041
34044296391,Surfers Against Sewage,Surfers Against Sewage,874
114806378280041,Stop dog attacks on English sheep,AZ Advice Limited,831
26698813123,British Red Cross,British Red Cross,768
177855115588808,The Week UK,The Week UK,758
105298484651843,SME Climate Hub,SME Climate Hub,735
8807334278,Conservatives,The Conservative Party,650
107509044383300,Médecins Sans Frontières / Doctors Without Borders (MSF),Médecins Sans Frontières / Doctors Without Borders (MSF),618
10677003998,Shelter,Shelter,596
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",583
569834799727730,National Grid UK,National Grid UK,560
59367068326,The Ramblers,The Ramblers,556
35671512696,World Animal Protection UK,World Animal Protection UK,546
112712550420527,Ekō UK,Ekō,538
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,481
220543443746,International Rescue Committee - UK,International Rescue Committee UK,453
117476785190,Save the Children UK,Save the Children UK,450
6406164817,Viva!,Viva! Vegan Charity,446
18168505158,The Woodland Trust,Woodland Trust,436
186622728032,RSPB,RSPB,405
139695000173,Good Energy,Good Energy,394
7527864602,WaterAid UK,WaterAid UK,391
6316017331,Terrence Higgins Trust,Terrence Higgins Trust,388
104255571968810,Save My Vape,Save My Vape,381
353224381469808,ifaw,IFAW,367
10114144851,NSPCC,NSPCC,366
119085418114832,The Body Shop,The Body Shop,350
109088285010415,Bucovineanul-Voloșeniuc Ștefan,Jinesh Pravinchandra Shah,346
175338329150218,Help For Heroes,Help for Heroes,345
113389667191398,ROOT ZERO,Puffin Produce,343
123311187737843,GSK,GSK,335
274651352565844,Oltco Ltd,Oltco Ltd,295
246872175166,Action Against Hunger UK,Action Against Hunger UK,284
195754307110390,Right To Life UK,Right To Life UK,270
1660600037490738,Guardian Labs,Guardian Labs,270
104768005247443,Say No To WHO,Say no to WHO,257
97708339756,Action for Children,Action for Children,249
40952091012,Asthma + Lung UK,Asthma + Lung UK,248
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,242
159969930741814,The Wildlife Trusts,The Wildlife Trusts,232
47612991154,Dignity in Dying,Dignity in Dying,226
10114144851,NSPCC,These ads ran without a disclaimer,224
131891836851920,MAF UK,Mission Aviation Fellowship UK,198
158077247591710,Refuge,Refuge,197
88845925295,Fairtrade Foundation,Fairtrade Foundation,187
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,186
1586251881644270,Keir Starmer,The Labour Party,184
166917856704286,Essex County Council,Essex County Council,183
108951391565231,Help to Heat,Huw John Llewellyn,179
227427673437,Tree Aid,Tree Aid,174
797745283923218,Consent In Notts,Nottinghamshire Sexual Violence Support Services,171
290498754454402,European Movement UK,European Movement UK,152
47496679743,The Climate Coalition,The Climate Coalition,152
7624294394,Amnesty International UK,Amnesty International UK,149
9695206314,Sustrans,Sustrans,148
110934940687948,"Sharon Graham - General Secretary, Unite the Union",Unite Sharon Graham,146
114651147002520,SSE Energy Solutions,SSE,146
200006375787,38 Degrees,38 Degrees,143
490007667679401,Hugh James,Hugh James,141
249209468838241,Good Law Project,Good Law Project,139
89151782746,Fauna & Flora,Fauna & Flora International,138
110538548040758,Care2 UK,John Ayling & Associates,136
25749647410,The Labour Party,The Labour Party,136
1046117708754519,Care4Calais,Care4Calais,125
1863944713844924,Best For Britain,Best for Britain,124
6366026879,Dogs Trust,Dogs Trust,121
10986039307,VSO,VSO,119
1738524969810037,Mission India UK,Mission India UK,117
112845639376,Refugee Action,Refugee Action,117
18044497940,Plan International UK,Plan International UK,116
89754335687,Yeo Valley,These ads ran without a disclaimer,113
110100268235797,Hyphen,Link Media Corporation Ltd,113
111339325988454,The Coders Guild,The Coders Guild,110
135456716565905,Guardian Jobs,Guardian Jobs,109
18933990398,Stonewall,Stonewall UK,108
158714780827513,UNFPA,UNFPA,107
175584152579855,Unite the union,Unite the union,107
99745777276,Porchlight,Porchlight,107
208573062515662,Freedom from Torture,Freedom from Torture,104
8423257659,Simon Brodkin,Avalon,101
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,≤100
169042736456594,All Out,All Out,≤100
601388547012748,Ecologi,Ecologi,≤100
7214031395,Oxfam Great Britain,Oxfam Great Britain,≤100
107458721218674,ADF UK,ADF UK,≤100
358706239805,Scope,Scope,≤100
54605029793,British Medical Association,British Medical Association,≤100
319465674441,Game & Wildlife Conservation Trust (GWCT),Game & Wildlife Conservation Trust (GWCT),≤100
137385490131,Electoral Reform Society,Electoral Reform Society,≤100
608578919186659,World Vision International,World Vision International,≤100
23958741368,Southbank Centre,Southbank Centre,≤100
346684596111093,KinKind,KinKind Ltd,≤100
547761111920012,Anglian Water - Love Every Drop,Anglian Water,≤100
40409120801,Refugee Council,Refugee Council,≤100
111503161740182,AGBI,AGBI,≤100
349596960793,Leeds City Council,Leeds City Council,≤100
264444526901270,Human Aid & Advocacy,Human Aid & Advocacy,≤100
116658961367075,GloryRideMusical,Fifty Technology,≤100
2047806148766050,Animal Equality UK,Animal Equality UK,≤100
143837658998810,WWT,Wildfowl and Wetlands Trust,≤100
199098633470668,LADbible,LADbible,≤100
102749999423262,Save the Shire,Shared Voice,≤100
37981137361,The Children's Society,The Children's Society,≤100
13655260370,Penguin Books,Penguin Books,≤100
9580139707,Battersea,Battersea,≤100
534501720220577,Transform Trade,Transform Trade,≤100
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,≤100
6574632957,Unlock Democracy,Unlock Democracy,≤100
106205865302441,Just Stop Oil,Just Stop Oil,≤100
46852258376,Anti-Slavery International,Anti-Slavery International,≤100
18366996074,War on Want,War on Want,≤100
102652489284681,London Hair and Cosmetic Surgical Centre,Maziar Sadri,≤100
2352224541726783,Cancard,Cancard,≤100
275241295879466,Blind Veterans UK,Blind Veterans UK,≤100
183578656917,Wellcome Trust,Wellcome Trust,≤100
1591920221104299,More Than A Score,National Education Union,≤100
