Page ID,Page name,Disclaimer,Amount spent (USD)
349528851821402,Pancho Tamariz,Francisco Eugenio Tamariz Guerrero,≤100
755112194631002,Luis Segovia,Luis Enrique Segovia Mendoza,≤100
339660569555689,Presidencia de Ecuador,Presidencia de Ecuador,≤100
857378244370245,BanEcuador,BanEcuador,≤100
772770099770549,Viviana Veloz,Edwin Santiago Oña,≤100
323805931445,Nature's Garden,Nature´s Garden,≤100
129892680011295,Educatics - Centro de Capacitación,Educatics,≤100
475145565837880,Radio Pichincha,Radio Pichincha,≤100
81089852182,U.S. Embassy Ecuador,Embassies: U.S. Embassy Ecuador,≤100
104272002645988,Radio Sucre 700AM,Radio Sucre,≤100
2221570604786246,Primicias,Primicias,≤100
101056676141616,Asesoría Política - Goberna Ecuador,Goberna Ecuador S.A.S,≤100
113292761694758,Verónica Lucas,Verónica Lucas,≤100
108608595482399,Podemos Elegir,La Incre S.A.,≤100
1700727143490240,Eduardo Carriel,Eduardo Carriel,≤100
106893095215240,Foro Nacional de Turismo del Ecuador,These ads ran without a disclaimer,≤100
306808303586174,Clare Bonnard,These ads ran without a disclaimer,≤100
823389784710760,EQUIS Festival de Cine Feminista de Ecuador,EQUIS - Festival de Cine Feminista de Ecuador,≤100
222348155024951,Edgar Jácome,Edgar Francisco Jácome Tipani,≤100
108778237742733,Del Arca Empresa Social,These ads ran without a disclaimer,≤100
