Page ID,Page name,Disclaimer,Amount spent (VND)
105126639305901,Lương Y Phạm Văn Thanh - Việc Tử Tế VTV1,These ads ran without a disclaimer,16661
104143465337224,Cùng Nhau Khởi Nghiệp,These ads ran without a disclaimer,10610
101478189323986,Thầy Phạm Văn Thanh Lào Cai,These ads ran without a disclaimer,10018
101291915685026,Thầy Thuốc Nhân Dân Phạm Văn Thanh,These ads ran without a disclaimer,8418
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,6291
111267731617802,Lương Y Phạm Văn Thanh - Người Thầy Y Đức,These ads ran without a disclaimer,4374
101143626015529,Phạm Văn Thanh,These ads ran without a disclaimer,3366
108390095364515,Phạm Văn Thanh- Đặc Trị Xương Khớp,These ads ran without a disclaimer,1746
101822809264414,Tài Liệu Giá Rẻ,These ads ran without a disclaimer,1514
108685817326606,Truther Piece Official,These ads ran without a disclaimer,1283
104179451932110,Viện phục hồi Da TW,These ads ran without a disclaimer,1142
231483033583144,RMIT University Vietnam,These ads ran without a disclaimer,733
108035415198297,Phạm Văn Thanh - Lương Y Vùng Cao,These ads ran without a disclaimer,473
111747241974155,Jewelry & Style - Thời Trang và Phong Cách,These ads ran without a disclaimer,438
1433703283355526,Tủ Sách Pháp Luật,These ads ran without a disclaimer,417
1892002201053833,Muối Concept,These ads ran without a disclaimer,306
1594005334231968,Daedong Korea Ginseng,These ads ran without a disclaimer,144
102248822502274,Thầy thuốc Phạm Văn Thanh - Sức Khỏe Cho Người Tiểu Đường,These ads ran without a disclaimer,111
