Page ID,Page name,Disclaimer,Amount spent (HNL)
104599735671754,Goberna Honduras,Goberna Honduras,≤100
486382251906084,Honduras El Pais,Diario El  Pais.hn,≤100
112333800693678,Hugo Noé Pino Diputado F.M,Daniel Andres Casula Salinas,≤100
100400739620398,COVI Honduras,These ads ran without a disclaimer,≤100
459107311130639,Dr. Luther Harry,Dr. Luther Harry,≤100
491553204198958,Revistazo.com,Revistazo.com,≤100
130202453827085,Asociacion Calidad de Vida,Asociación Calidad de Vida,≤100
385385178182941,SIGNUS Ecovalor,These ads ran without a disclaimer,≤100
36402799393,Protección Animal Mundial,These ads ran without a disclaimer,≤100
120460525135389,Educational Partners International,These ads ran without a disclaimer,≤100
102527209215235,Viviane Olívia,These ads ran without a disclaimer,≤100
102153471654987,La vida en una historia.,These ads ran without a disclaimer,≤100
