Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Heimildin,Stundin,8896
74969168478,Sjálfstæðisflokkurinn í Hafnarfirði,Sjálfstæðisflokkurinn í Hafnarfirði,7359
607573825973006,LÍS - Landssamtök íslenskra stúdenta,Landssamtök Íslenskra Stúdenta,3243
156161194561570,Kjarninn,Kjarninn,2645
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,2413
105986171646268,Diljá Mist,Diljá Einarsdóttir,2014
573559522797177,Flokkur fólksins,Flokkur Fólksins,2011
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,1651
332179950192248,Félag atvinnurekenda,Félag atvinnurekenda,1276
41445084925,Röskva - stúdentahreyfing,Röskva - stúdentahreyfing,1137
154893001218870,ADHD samtökin,ADHD samtökin,1136
467440843363263,Samtök leigjenda á Íslandi,Samtök leigjenda á Íslandi,876
430089884101936,Þingflokkur Pírata,Þingflokkur Pírata,876
128854307193614,Landsvirkjun,Landsvirkjun,628
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,593
165630723862615,Andríki,Andríki,575
509866436098947,Sabine Leskopf,Sabine Leskopf,567
626846780726124,Viðreisn,Viðreisn,500
106979180938014,Samstöðin,Samstöðin ehf,470
1518790851708164,Samtök fyrirtækja í sjávarútvegi,SFS - Samtök fyrirtækja í sjávarútvegi,461
1259808350720927,Þorgerður Katrín Gunnarsdóttir,Viðreisn,283
332179950192248,Félag atvinnurekenda,These ads ran without a disclaimer,≤100
106776559007113,Новости дня,These ads ran without a disclaimer,≤100
113335433357256,Ecosystems2030,These ads ran without a disclaimer,≤100
207745179235873,Thomas Hübl,These ads ran without a disclaimer,≤100
852370551453606,GARP,These ads ran without a disclaimer,≤100
56548319325,IESE Business School,These ads ran without a disclaimer,≤100
100602882419283,SunSilva Oy,These ads ran without a disclaimer,≤100
