Page ID,Page name,Disclaimer,Amount spent (VND)
1507429892822619,BOM Money,BOM Money,2315
111831663772285,BOMvn,BOMvn,1172
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,888
108580683901191,Hỏi Đáp Nam Khoa,These ads ran without a disclaimer,768
105845511087981,TRUYỀN HÌNH AN VIÊN,TRUYỀN HÌNH AN VIÊN,670
106517848843109,Theanh28 News,These ads ran without a disclaimer,412
565208910168178,HKTDC 香港貿發局,These ads ran without a disclaimer,180
107234488902500,Reading Everyday,These ads ran without a disclaimer,105
101865258169428,ĐEN Secondhand,ĐEN Secondhand,≤100
635258167101587,Casa Seguro,These ads ran without a disclaimer,≤100
