Page ID,Page name,Disclaimer,Amount spent (DKK)
116269191760882,DSB,DSB,2489
100493784938009,Danske Æg,Danske Æg,1779
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,977
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,911
65929129383,Røde Kors,Røde Kors,891
72672361910,Børns Vilkår,Børns Vilkår,801
399210657232918,PlanBørnefonden,PlanBørnefonden,788
55365680705,Greenpeace Danmark,Greenpeace Danmark,620
182121298931589,Odense Kommune,Odense Kommune,573
26458152911,SOS Børnebyerne,SOS Børnebyerne,559
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,558
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,488
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,445
12860228293,Politiken,Politiken,434
145392175531068,JydskeVestkysten,JydskeVestkysten,396
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),385
66328502645,Dagbladet Information,Dagbladet Information,385
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,326
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,325
12787473132,Berlingske,Berlingske,292
304554445813,Videncentret Bolius,Videncentret Bolius,275
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,273
110321008383861,Red Barnets landsindsamling,Red Barnet,224
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,224
102154048301476,Lederstof.dk,Lederne,212
133707013355759,Danner,Danner,198
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,198
867877683280051,Weekendavisen,Weekendavisen,180
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,175
178362315106,European Parliament,European Parliament,171
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",171
126543540781090,Ældre Sagen,Ældre Sagen,163
183887801641951,Verdens Skove,Verdens Skove,162
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,157
304554445813,Videncentret Bolius,Bolius,153
520449347983427,Dansk Folkeparti,Dansk Folkeparti,137
250994288337708,Sex og Samfund,Sex og Samfund,132
748887235210811,Obton Forvaltning A/S,Obton A/S,122
167891603415958,Lederne,Lederne,118
52824116986,Testrup Højskole,Testrup Højskole,110
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,107
