Page ID,Page name,Disclaimer,Amount spent (VND)
165600847322369,Tài Liệu Thi Viên Chức Giáo Dục Bình Định-Phú Yên,Tài Liệu Thi Viên Chức Giáo Dục Bình Định-Phú Yên,51481
107876140675732,Bằng cấp Chứng Chỉ Toàn Quốc - Hải Anh,These ads ran without a disclaimer,7494
103749562500024,Kiên Trần - Chuyên Bằng Cấp Chứng Chỉ,These ads ran without a disclaimer,5967
280124715749325,Sự Thật Về Pháp Luân Công,Sự Thật Về Pháp Luân Công,4147
101657654885243,Nhà đất giá rẻ nha trang,These ads ran without a disclaimer,3968
1507429892822619,BOM Money,BOM Money,1446
919479674872321,Báo Nghệ An,These ads ran without a disclaimer,126
118163025303922,Bệnh Viện Răng Hàm Mặt Sài Gòn,These ads ran without a disclaimer,≤100
919479674872321,Báo Nghệ An,Báo Nghệ An,≤100
188890111132385,Oxford Academic (Oxford University Press),These ads ran without a disclaimer,≤100
