Page ID,Page name,Disclaimer,Amount spent (BSD)
114606549484,Philip Brave Davis,The Office of The Prime Minister Bahamas,416
1025152104235573,Team Cooper - Chester Cooper,Isaac Chester Cooper,≤100
910145682709010,Minashpro Immigration,These ads ran without a disclaimer,≤100
