Page ID,Page name,Disclaimer,Amount spent (VND)
109667435240948,,These ads ran without a disclaimer,5803
109850575214128,Trang Sức Khỏe,These ads ran without a disclaimer,1977
280124715749325,Sự Thật Về Pháp Luân Công,Sự Thật Về Pháp Luân Công,1840
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,1335
111831663772285,BOMvn,BOMvn,1073
105578337737358,Lulu Occi,These ads ran without a disclaimer,733
105899765783316,Đơn nguyên Mắt - Bệnh viện đa khoa TTH Vinh,Bệnh viện đa khoa TTH Vinh,354
654095561592004,VyVy,These ads ran without a disclaimer,350
112611731763046,Bệnh Viện Đa Khoa TTH Vinh,Bệnh viện đa khoa TTH Vinh,318
116526318036371,Khám sức khỏe & tầm soát ung thư - Bệnh viện đa khoa TTH Vinh,Bệnh viện đa khoa TTH Vinh,215
919479674872321,Báo Nghệ An,Báo Nghệ An,188
105845511087981,TRUYỀN HÌNH AN VIÊN,These ads ran without a disclaimer,≤100
107549978768704,Chiến thần Review,These ads ran without a disclaimer,≤100
