Page ID,Page name,Disclaimer,Amount spent (HUF)
103239152025517,Aktuális,Aktuális Média,142320
120370174702378,Magyarország Kormánya,Magyarország Kormánya,29951
294998357524107,Deák Dániel,Megafon,27759
503614639975773,Trombitás Kristóf,Megafon,21368
109637397268775,Nyugati Pályán,Splendidea Communications Kft,8313
100241004684178,Balázs Endre - Momentum,Momentum Mozgalom,7675
180924612473518,Dr. Brenner Koloman,Jobbik Magyarországért Mozgalom,7133
147633001941737,kisalfold.hu,kisalfold.hu,6662
224274995688487,Bohár Dániel - Riporter,Megafon,5115
178362315106,European Parliament,European Parliament,4728
110462711892232,DK TV,Demokratikus Koalíció,4660
543788999005363,ORIGO,Mediaworks Hungary Zrt.,4157
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,3772
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,3580
191461774219575,hirado.hu,hirado.hu,3101
248172631940,Mandiner,Mediaworks Hungary Zrt.,2782
594088897289853,Alapjogokért Központ,Alapjogokért Központ,2746
306318386058001,Dr. Molnár Csaba,Demokratikus Koalíció,2709
1878531865537365,Kálmán Olga,Demokratikus Koalíció,2554
438674070213065,Magyar Állampapír,Magyar Állampapír,2502
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,2158
187301974635606,Gyurcsány Ferenc,Demokratikus Koalíció,1902
108346693873484,Győrffy Balázs,Balazs Gyorffy,1778
1534911313439123,Ripost,Ripost,1769
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,1559
264517713636590,PestiSracok.hu,PestiSrácok.hu,1556
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,1525
101029419188800,Szeretlek Kisalföld,Genesis Médiacsoport Kft.,1507
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,1487
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,1436
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,1409
447204268797621,RTL.hu,RTL.HU,1356
100401808007704,EzaLényeg.hu,EzaLényeg.hu,1158
131283758531,HVG,HVG Kiadó ZRt.,1094
110149601578231,GeriJoca,Megafon,1085
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,1039
128596180810227,Stefi Déri,Megafon,952
103433614761947,Megafon,Megafon,880
100299381703981,Ps TV,PestiSrácok.hu,865
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,794
103946674951254,Kötter Tamás,Megafon,786
193640214178356,Gyopáros Alpár,Gyopáros Alpár,750
1487569941539650,Tanítanék,Humán Platform,710
1492058911054949,REHAU Magyarország,These ads ran without a disclaimer,705
108719368420307,Németh Ferenc - Momentum,Németh Ferenc,702
537817739693723,Brain Bar,Brain Bar,653
100241004684178,Balázs Endre - Momentum,Balázs Endre,646
206674032754117,"Karitáció Alapítvány, Gyógyító Bohócdoktorok",Karitáció Közhasznú Alapítvány,607
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,602
109414841321682,Magyar Falu Program,Magyar Falu Program,598
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,565
176838269632977,Agreena,These ads ran without a disclaimer,551
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,506
421262681731198,Vasarnap.hu,Kovács K. Zoltán Alapítvány,501
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,444
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,438
592204747588011,Momentum Mozgalom,Momentum Mozgalom,437
113684438795574,Párbeszéd Magyarországért,Párbeszéd Magyarországért,428
126539424061030,Háttér Társaság,Háttér Társaság,405
1926735160968885,Válasz Online,Válasz Online,402
101432772170839,Playermaker,These ads ran without a disclaimer,397
108395900927334,Kovács István,Kovács István Megafon,369
105129068891221,Frisshirek.hu,Genesis Médiacsoport Kft.,364
108248022589754,Bosch Magyarország,Bosch Magyarország,354
