Page ID,Page name,Disclaimer,Amount spent (XCD)
108197841533582,St.Peter's Constituency-ABLP-,Rawdon Turner,≤100
527384967635800,Richard S. Lewis,Richard Sylvester Theophilus Lewis,≤100
105336055090792,Luisa Chimá,These ads ran without a disclaimer,≤100
