Page ID,Page name,Disclaimer,Amount spent (UYU)
339506493370193,Richard Sander,Richard Saul Sander Darín,≤100
100743767987405,Fuerza 939,These ads ran without a disclaimer,≤100
102337244995366,Prudencia Uruguay,Santiago Raffo Arias,≤100
101342282606844,erica_arcani,These ads ran without a disclaimer,≤100
857096944310280,Ismael Blanco,Ismael Blanco Martino,≤100
1013323835449673,Inddhhuruguay,Lucía Ines Scrigna Batlle,≤100
105372794744976,Intendencia de Paysandú,Intendencia Departamental de Paysandú,≤100
138145003721610,Cesu Gómez - Escritora,These ads ran without a disclaimer,≤100
106265072180881,UruguaySi,Uruguay Si,≤100
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,≤100
