Page ID,Page name,Disclaimer,Amount spent (ARS)
442055025816040,Guillermo Carmona,Guillermo Carmona,465321
112520905144572,La Unión Mendocina,La Unión Mendocina,429375
1549511365261275,Omar De Marchi,La Unión Mendocina,234793
714605368619727,Alfredo Cornejo,Frente Cambia Mendoza - Lista 501 A,136003
477463972361734,Rafa Moyano,Rafael Moyano,73990
112551795187704,Votemos Bien,Votemos Bien,55362
122753827819341,Anabel Fernández Sagasti,Elegí Mendoza,51284
138240873247312,Gabriel Pradines,Gabriel Pradines,48195
836721716420200,Lautaro Jimenez,Frente de Izquierda,44641
2100247803599149,Ulpiano Suarez,Ulpiano Suarez,41971
192108560832888,Luis Petri,Luis Petri,41124
1556242677990029,Emir Félix,Avanza Mendoza - San Rafael,39499
1513606025317399,Natalio Mema,Natalio Mema,34975
192108560832888,Luis Petri,Mendocinos por el futuro,27969
103763616021568,Fabián Oso Tello,Fabian Tello,26532
404298126701570,Abel Freidemberg,Abel Freidemberg,25675
90680883335,Ciudadano News,Inversora Corporativa S.A,25240
101004208254774,Eber Caseres,Eber Caseres,23329
104620049252472,Partido Libertario Godoy Cruz,Partido Libertario Godoy Cruz,22750
117743657980512,Oscar Bonnardel Intendente,Oscar Bonnardel,21907
1828211714070094,Víctor da Vila,Partido Obrero,21635
391139648029734,Liliana Paponet,Avanza Mendoza - San Rafael,20858
282761995182481,MST Mendoza,MST Movimiento Socialista de los Trabajadores,20000
115696338201671,Informando Mendoza,Informando Mendoza,18458
379525492637333,Daniel Urquiza,Daniel Urquiza,18288
167519269988358,Lucas Ilardo Suriani,Elegí Mendoza,18187
746371012137672,Adriana Cano,Adriana Cano,18095
100634213060427,Levantados,Somos Los Levantados,15364
124071157354722,Roberto Fiochi,Roberto Fiochi,13777
716395405117138,Noelia Barbeito,Frente de Izquierda,12924
101835199221060,Jorge Andrés Difonso,Jorge Andrés Difonso,12035
114136308344259,La Unión Mendocina Ciudad,La Unión Mendocina,12018
680036558745927,Diego Martinez Palau,Diego Martinez Palau,11238
110079031997390,Con Larreta,Con Larreta,11121
299140303610315,Nestor Majul,Nestor Majul,10818
103880765969851,Fabian Manzur,Fabian Manzur,10262
113579861752755,Dale play dale Petri,Dale Play Dale Petri,9934
111088925308367,Sergio Ontivero,Sergio Ontivero,9872
345944698928332,Mauricio Sat,Avanza Mendoza - San Rafael,9821
103297745729543,Jorge Pérez,Jorge Perez,9455
262239820786533,Rubén Cuello,Hector Ruben Cuello,9438
105639634606492,Martín Hinojosa,Martin Hinojosa,8581
