Page ID,Page name,Disclaimer,Amount spent (INR)
105671775473178,Jan Suraaj,Jan Suraaj,26228
103704155350118,Gates Foundation India,The Bill & Melinda Gates Foundation,18063
68793499001,UNICEF,UNICEF with Facebook Ad Credits,9822
294493857651676,Rahul Gandhi,Indian National Congress,4666
106872862164966,Jan Suraaj Padyatra,Jan Suraaj Padyatra,3131
109412035267724,Nilesh Kumar Madhav,RFP Digital Productions,2603
102659925956563,Priyanka Kumari Advocate,DEVOUT GROWTH MEDIA PVT LTD,2261
109400273976649,Baat Bihar Ki,Baat Bihar Ki,1907
107395897271506,Kutumb,Swatantra Verma,1669
104516512296314,Kartik Sharma,Adv Tech,1645
102807452609816,Rekha Kumari urf Rekha Gupta,Rekha Bumani,1562
108683951731793,Sudhir Kumar Bhagat,Sudhir Kumar,1515
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,1443
204599692918446,Rajesh Ranjan,Shashank Kumar,1349
112974311640682,राकेश कुमार-महापौर प्रत्याशी,Rakesh Kumar,1097
112106258405545,Jyoti Jayanti,Jyoti Jayanti,1063
102262815986824,Dr. Priyanka Chaudhary,Anvi Paresh Mehta,1030
105367792329532,MALA SINHA,Ashish Raushan,1002
106177778335243,Aditya Kumar Paswan,Aditya Kumar,933
151470208765410,Manjeet Anand Sahu,Manjit Anand,910
109136458693340,Sima Singh Bihta,Manish Kishore,808
102427152455181,सुषमा देवी मुख्य पार्षद प्रत्याशी दिघवारा,Shekhar Kumar,737
108513595436436,Niraj Kumar,Parth,722
109888271582555,Be The Change For TB,Johnson & Johnson India Private Limited,659
112293334871512,Bharat Jodo,Indian National Congress,623
104663008973111,मैं मिथिला हूँ,Summit Polcom,615
351616078284404,Indian National Congress,Indian National Congress,613
155279175193914,पूनम द्विवेदी समर्थक ग्रूप,Aridaman Rajesh,548
112061804808512,Sports Development Authority of Bihar - SDAB,Ajit Kumar,546
112053926911766,Navnit Kumar Jha,Navneet Kumar,512
105879368304077,Sabra Shamim,Md Aftab Alam,500
1576734822340874,Ejya Yadav,Easy Social,500
165714096933078,Piyush Goyal,Piyush Goyal,451
544721985576852,"Tourism Department, Government of West Bengal",Digital Abhiyan,447
110335361838155,Rang Studio,Nitesh Kumar Singh,418
108401847703462,कोमल देवी मेयर प्रत्याशी आरा,Gudsoft Digital Solution,418
100513806163679,Vishal Kumar,Click2Public Technologies OPC Pvt. Ltd.,399
21169267101,Give,Give,391
1488581191158902,Conscious Planet,Isha outreach,390
108401847703462,कोमल देवी मेयर प्रत्याशी आरा,Punam Devi,388
912978008770734,MLC Virendra Narayan Yadav,Manoj Kumar,383
101713962007976,Amrit Mahotsav,Amrit Mahotsav,350
109986065209042,Mera Apna Rahul,Mera Apna Rahul,341
113338681581166,NICT Technology Csp Pvt Ltd,Abhishek Kumar,328
101840844650511,Rajkumar Choudhary,These ads ran without a disclaimer,327
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,323
103823999151384,Anmola Devi,Prushotam Kumar,321
537021156329658,Sukhbir Singh Jaunapuria,Pankaj Sharma,313
103760102031014,Rajeshwar Singh,Pragya Net Technology,313
111154817004002,Ratan kumar,Ratan Kumar,312
102877552584249,Reena Devi,Rohan Prakash,306
624567611036337,अध्यक्ष चुनाव किशनगंज,Raj Shekhar,296
100448149494077,Devashish Dev,Devashish Dev,284
132480390432415,Jindal Stainless Solutions,Chariot Media,282
365136584238569,Shiv Deswal Degana,Brand Balance Private Limited,280
357016611315216,पूर्व महापौर विभा कुमारी पुर्णिया,Bibha Kumari,268
110437791817413,Md Shabbir Ansari,Mohammad Iqbal Zamani,255
871698823028931,समाजसेवी लव यादव,Kunal Kumar,254
102783314889685,Naveen Murarka,Sachin Kumar Murarka,252
115254533643752,Shilpi kumari,Deepak Kumar,251
573455786084034,Dr Shrikant Eknath Shinde,Pratik Sunil Sharma,244
265992950099792,Panchjanya,Bharat Prakashan (Delhi) Limited,241
103784782495613,अर्चना कुमारी,Raman Raaz,241
100895519483382,Vote For Randhir Kumar - Pankaj Bhaiya,Abhijeet Singh,239
103581198083708,शिवानी गुप्ता,Biplaw Kumar,237
101575206117414,Indra Shekhar Jha,Digital Salahkar,232
110371625154867,Sonu Kumar,updac,216
109354741887336,Udhay Anna - உதய் அண்ணா,Politicode,213
109396232011552,"नीतु कुमारी - मेयर प्रत्याशी, आरा नगर निगम",Sumit Sharan,210
103737212535122,Rakesh Kumar,Rakesh Kumar,208
105294039011543,Arun Roy,Hariwansh Kumar,202
106327067833018,Ishwar TV,Arun Kumar G,201
101875792687933,Smita Kumari,updac,201
101547056026027,Amjad Hussain,These ads ran without a disclaimer,200
107844612055062,SURBHI GHAI,Raushan Raj Shrivastava,199
105688021444240,"शिवकुमारी देवी - मेयर प्रत्याशी, आरा",Shivkumari Devi,198
102161872635979,Vinita Bittu Singh,Manish Kumar,193
103520762524899,Dr. Anjana Gandhi,Nitiraj Gandhi,189
461195137284215,Anuradha Ajit Chaudhary,Techistic Technology,179
466642616726169,Parul University,Parul University,174
1742108602693359,Niket Kumar Sinha,Digitroops Services Private Limited,171
1643423155763654,Headlines Bihar,DEVOUT GROWTH MEDIA PRIVATE LIMITED,171
111785915044518,Santosh Kumar Bharti,Santosh Kumar Bharti,170
103908719148773,Kumari Mona Sah,Ashish Kumar Pandey,169
104001385524847,Randhir Jha -  मेयर प्रत्याशी मधुबनी,Anu Jha,169
104416855754123,Sonu Kumar Gupta,Vikash Anand,164
139020712818344,Ajay Chandrakar,Ajay Chandrakar,160
100796758238204,Mohammad Israil Mansuri,Chhaya Nayadu,156
102994271417943,Ashutosh Kumar Tripathi,Shishupal Kumar,150
551959658561415,PK Fan Club,Team PK,149
132495066874513,GAIL (India) Limited,social cloud ventures,149
1785302198354679,Dr. Somendra Tomar,Somendra Singh,149
198090980676319,Manish Sinha,Ashutosh Kumar,147
106236198645724,Parwaiz Alam,Mohammad Iftekhar Alam,146
110142098519110,Jyoti Kumari,Vaibhav Prakash,146
102588495036992,Champaran Web Services,Vikash Anand,146
103206797721245,Tollygunge Trinamool Congress,Mohammad Azharuddin,145
105918132279967,DM Online Service,Chandra Pratap Singh,140
110257933143691,Bihar Live Now,Mukesh Kumar,140
101475712737168,Rima devi,Raj Narayan Sah,139
928448863892029,RK Sinha,RK Sinha,134
1296730893678209,Rooparam Saran Bmr,Rupa Ram Saran,133
182550995287327,Manish Kumar Singh,Raman Raaz,129
1427079930877756,Chintala Ramachandra Reddy,Anilkumar Sadula,128
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,128
132058160333631,Sanity Softwares,Ajit Yadav,125
213947398791863,Dhananjai Singh Khimsar,Dhananjai Singh,125
100485426184353,Rashtriya Uttar Bhartiya Samaj Party - Delhi,Manoj Kumar Singh,121
719033928865586,Daily Poster,Anuj Kumar,119
1510631479236816,Hawa Badlo,social cloud ventures Pvt Ltd,118
