Page ID,Page name,Disclaimer,Amount spent (HNL)
114601521910,Jorge Aldana,Jorge  Aldana,553
1392592317738074,Jorge Cálix,Jorge Cálix,271
349524351841734,Cárlenton Dávila,Jose Carlenton Davila Mondragon,217
104599735671754,Goberna Honduras,Goberna Honduras,108
158158757637896,Alianza Paz y Justicia,Alianza Paz y Justicia,≤100
483441215141189,ASJ Honduras,Asociación para una Sociedad más Justa,≤100
1047750315359377,Tato Loucel,Edgardo  Hernan Loucel Aguilera,≤100
105122242552631,Seguidores de Nayib Bukele en Honduras,Cordelia Ordoñez,≤100
171522852874952,Juventus,These ads ran without a disclaimer,≤100
101841301686317,Marian Capriles Realtor in Orlando,These ads ran without a disclaimer,≤100
451591788375786,El Colegio de Morelos,These ads ran without a disclaimer,≤100
116704324641637,Fundacion De Búsqueda Y Rescate De Migrantes,These ads ran without a disclaimer,≤100
101602921506001,Julianna Dubon,These ads ran without a disclaimer,≤100
