Page ID,Page name,Disclaimer,Amount spent (USD)
100524251686344,Gustavo Acevedo,Gustavo Jose Acevedo Berganza,121
102681318100638,Juan Carlos Zepeda Marroquín,Juan Carlos Zepeda Marroquin,≤100
273611356517486,Stamss,Sindicato de Trabajadores de la Alcaldía Municipal de San Salvador,≤100
890916994384759,Rafael Arévalo,Rafael Edgardo Arévalo González,≤100
108213030904997,Ricardo Rivas,Ricardo Rivas,≤100
105236349256422,"Carlos Soriano, Nuevas Ideas Chalchuapa",Carlos Soriano,≤100
639066179457841,José Safie,Jose Luis Safie Estratengian,≤100
196032434645367,Diario Digital Cronio,Diario Digital Cronio,≤100
116335024768924,RC Servidor Público,RC Servidor Público,≤100
701253336579808,Revista GatoEncerrado,AGEMEDIA,≤100
124083140680946,Unidad Sindical Salvadoreña USS,Unidad Sindical Salvadoreña,≤100
1935947973198237,Alcaldía El Paraíso Chalatenango,Alexi Antonio Escalante Galdamez,≤100
101978024846440,Evelyn Merlos,Perez Castaneda Edwin Alexander,≤100
112731733833728,Familias: Ahora,These ads ran without a disclaimer,≤100
111684638235538,Soyapango UNIDO,Jacob Josafat Benitez Carrillo,≤100
157374054394974,HPD Horizonte Prensa Digital,HPD Horizonte Prensa Digital,≤100
234360417860894,ECCO SV,ECCOSV,≤100
100904822517086,Non-trivial,These ads ran without a disclaimer,≤100
107367077503878,Ana Figueroa,These ads ran without a disclaimer,≤100
