Page ID,Page name,Disclaimer,Amount spent (HTG)
109395225332926,Ofw Boss Mom,These ads ran without a disclaimer,≤100
111875398397934,Frattus 0811,These ads ran without a disclaimer,≤100
102130954858772,Flexi Gym,These ads ran without a disclaimer,≤100
100675985252237,Karib'info_Officiel,These ads ran without a disclaimer,≤100
109629048093692,Pepe Misterio MX,These ads ran without a disclaimer,≤100
