Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Heimildin,Stundin,11713
357896717565932,Jóhanna Gunnarsdóttir í stjórn VR 2023,Jóhanna Gunnarsdóttir í stjórn VR 2023,2731
441539862613489,Foreldrasamtök gegn áfengisauglýsingum,Árni Guðmundsson,2455
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,2053
164555479899,Samfylkingin í Hafnarfirði,Samfylkingin í Hafnarfirði,1951
74969168478,Sjálfstæðisflokkurinn í Hafnarfirði,Sjálfstæðisflokkurinn í Hafnarfirði,1776
430089884101936,Þingflokkur Pírata,Þingflokkur Pírata,1488
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,1397
154893001218870,ADHD samtökin,ADHD samtökin,1206
396010277151129,Sjálfstæðisfélag Seltirninga,Sjálfstæðisfélag Seltirninga,1205
1587835178108517,Ekill.is,These ads ran without a disclaimer,1202
196907954119033,Orkustofnun,Orkustofnun,1184
103357006018056,Kjósum Helgu Ingólfs í stjórn VR 2023-2025,These ads ran without a disclaimer,1045
128854307193614,Landsvirkjun,Landsvirkjun,954
106979180938014,Samstöðin,Samstöðin ehf,819
622220361283956,Samorka,Samorka,805
357896717565932,Jóhanna Gunnarsdóttir í stjórn VR 2023,These ads ran without a disclaimer,762
103123311914005,Elva Hrönn Hjartardóttir,Elva Hrönn Hjartardóttir,751
162409941250265,Sanna Reykjavík,Sósíalistaflokkur Íslands,743
263095547109656,Sjálfstæðisfélag Garðabæjar,Sjálfstæðisflokkurinn,652
276274722490886,Alþýðusamband Íslands - ASÍ,These ads ran without a disclaimer,627
314036327204,VR,These ads ran without a disclaimer,619
423451321043674,Vinstrihreyfingin - grænt framboð,Vinstrihreyfingin - grænt framboð,384
107002601345017,VÁ - Félag um vernd fjarðar,These ads ran without a disclaimer,259
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,138
1259808350720927,Þorgerður Katrín Gunnarsdóttir,Viðreisn,≤100
626846780726124,Viðreisn,Viðreisn,≤100
105184622487022,gm.aerial,These ads ran without a disclaimer,≤100
100559435023160,GSE Technologies,These ads ran without a disclaimer,≤100
127276773973529,SEVA FOUNDATION,These ads ran without a disclaimer,≤100
