Page ID,Page name,Disclaimer,Amount spent (IDR)
23383061178,Prabowo Subianto,indonesia Adil makmur,361395
101389706093580,G24 Golkar Lampung,Yayasan Golkar Institute SPKP,172165
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,154890
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,128180
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,124528
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,29132
101203454841155,Kota Kite,Prayogo,27705
110090765246136,Yanti Airlangga,Yayasan Golkar Institute SPKP,24522
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,23159
100754459407291,Inspirasi Bandar Lampung,Ganjar Nusantara Indonesia,19056
111519674977954,Lampung Utara Media,Ganjar Nusantara Indonesia,19029
106499898747570,Lampung Dukung Ganjar,Ganjar Nusantara Indonesia,18327
108358428631534,Lampung Selatan Bersuara,Ganjar Nusantara Indonesia,18215
101772656128822,Pesawaran Menawan,Ganjar Nusantara Indonesia,18085
100981282876455,Pesisir Barat Bersahabat,Ganjar Nusantara Indonesia,18042
109916735140811,Lampung Tengah Berfikir,Ganjar Nusantara Indonesia,17939
111613951635299,Lampung Timur Pedia,Ganjar Nusantara Indonesia,17871
107690102033332,Diskusi Tanggamus,Ganjar Nusantara Indonesia,15208
116705041036588,Francine Widjojo,Francine Widjojo,11623
197545083607941,Harian Kompas,Harian Kompas,11252
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,10066
111864151754055,Esensi TV,Esensi Tv,9812
111705291366075,Sobat Erick Thohir,Antonius Maghu Ate,9697
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,9659
106883058905796,Tanda Seru,Aditia Ramdani,9525
104622532469179,Populis,Aditia Ramdani,9304
217841272115804,Kabar Golkar,Yayasan Kabar Golkar,8288
39684526732,Wanda Hamidah,Yayasan Infobox,7338
109152778730274,Miea Kusuma,Yayasan Infobox,6954
101428652793656,Readktif,Aditia Ramdani,6777
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,6727
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,6718
102672669369785,Suara Akar Bawah,Aditia Ramdani,5684
100738338510838,Bangkitlah Indonesia,Iwan Hardiansyah,5151
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,5150
110952238516382,Kiki Daliyo,Juniar Dwi Harianto,4415
144214102401186,Maman Abdurrahman,Maman Abdurrahman,4043
813887722072071,Yayasan Pundi Amal Bakti Ummat,Yayasan Pundi Amal Bakti Ummat,3953
101601538648991,Gerindra Lampung Official,"Asroni Paslah, S.Pd",3700
104830667806476,Melihat Indonesia,Melihat Indonesia,3577
717500811744223,LQ Indonesia Law Firm,LQ Indonesia Law Firm,3552
173776079818775,Saiful Mujani,Saidiman,3304
100398849135155,Sandiku Sayang,Iwan Hardiansyah,3174
101101492306034,Mega News,Siti Sarah Iskandar,3145
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,2967
444318475704011,Yayasan Bangun Kecerdasan Bangsa,Yayasan Bangun Kecerdasan Bangsa,2758
103959895185608,Project Multatuli,Muammar Fikrie,2367
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,2027
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,1981
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,1941
104708079203574,Airlangga Hartarto 2024,Yayasan Infobox,1706
342449962923657,Berita Ganjar Pranowo,Septian Raharjo,1516
104427162506872,Fakta Anies,Fakta Anies,1373
102317908914727,Climate Justice Indonesia,Climate Justice Indonesia,1334
101403669397488,Nikmatul Sugiyarto,Juniar Dwi Harianto,1262
108511588277325,Galeria Konveksi,Solehudin,922
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,779
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,514
103581752405141,Sobar Harahap,Ganjar Nusantara Indonesia,500
101076948451651,Masa Depan Kita,Muhammad Miftakhunnaim,482
108695584343029,Baik Untuk Kita,Muhammad Miftakhunnaim,482
110100218339060,Wahai Ibu Pertiwi,Muhammad Miftakhunnaim,481
102497641558430,Indonesia Tolak HOAX,Muhammad Miftakhunnaim,445
100359258525418,Pemulihan Lebih Baik,Muhammad Miftakhunnaim,436
312490859193724,mensbatik,Bayu Setayudha,433
104843487722931,Portal Islam id,Portal Islam ID,410
102273039070802,Info Terkini,Muhammad Miftakhunnaim,404
108676115131939,Nusantara Cerdas,Ganjar Nusantara Indonesia,367
100739975934515,Kemajuan Tanah Air,Muhammad Miftakhunnaim,364
924109424366958,Diferensia Foundation,Raihmimpi,354
108571334357297,Melangkah Lebih Baik,Muhammad Miftakhunnaim,320
113058461386521,Mercusuar Indonesia,Ganjar Nusantara Indonesia,297
110952238516382,Kiki Daliyo,Dwi Wantoro,273
105195635486519,Klise Nusantara,Ganjar Nusantara Indonesia,259
101338198587608,Indonesia Luar Biasa,Ganjar Nusantara Indonesia,242
202555993805088,Caption,Ganjar Nusantara Indonesia,227
110056788323890,Pikiran Indonesia,Ganjar Nusantara Indonesia,212
974896235961055,UPL-Ltd,These ads ran without a disclaimer,183
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,183
101403669397488,Nikmatul Sugiyarto,Ganjar Nusantara Indonesia,135
105308715676825,Filosofi Indonesia,Ganjar Nusantara Indonesia,124
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,104
100676262667808,Story Nusantara,Ganjar Nusantara Indonesia,103
107565455160464,Indonesia Opini,Ganjar Nusantara Indonesia,≤100
104799384898162,Indonesia Berkabar,Ganjar Nusantara Indonesia,≤100
1091942584184034,"Drs. H. Syamsuar, MSi",These ads ran without a disclaimer,≤100
100147872667354,Kata Nusantara,Ganjar Nusantara Indonesia,≤100
109080054719110,Jakarta Trend,Bayu Wicaksono,≤100
101041975397915,Indonesia Satu,Bayu Wicaksono,≤100
176312779081792,Hitachi Asia,These ads ran without a disclaimer,≤100
