Page ID,Page name,Disclaimer,Amount spent (CRC)
118971778191074,Partido Liberación Nacional,Partido Liberación Nacional,3251
117702158266385,Antonio Álvarez Desanti,Antonio Álvarez Desanti,1084
161538647202796,David Segura - Diputado,David Segura - Diputado,126
102084562479533,Digital506,Digital506,≤100
265843867173714,La Revista,La Revista,≤100
112069085145054,Partido Bienestar Josefino,Partido Bienestar Josefino,≤100
1697191247176676,Diego Miranda Méndez,Diego Miranda Méndez,≤100
110415024779810,the_caribbean_zone,These ads ran without a disclaimer,≤100
1540070352761579,Leslye Bojorges,Leslye Bojorges,≤100
170997769978181,Distribuidora Costa Del Sol,These ads ran without a disclaimer,≤100
