Page ID,Page name,Disclaimer,Amount spent (USD)
109854728594212,برنامج تحديث القطاع العام,برنامج تحديث القطاع العام,≤100
103323581486845,النائب سليمان موسى ابو يحيى,Sleman Abuyahia,≤100
102931605845722,تيار وطني يهدف لتأسيس حزب باسم العمل,حزب العمل,≤100
413390475437832,راصد الأردن _ RASED Jordan,راصد الأردن _ RASED Jordan,≤100
717828471680380,Princess Basma Bint Talal Office مكتب الأميرة بسمة بنت طلال,Princess Basma Bint Talal Office مكتب الأميرة بسمة بنت طلال,≤100
664477853670759,المكتب الاعلامي للنائب معتز ابورمان,المكتب الاعلامي للنائب معتز ابورمان,≤100
154431524573813,Jordan River Foundation (JRF),These ads ran without a disclaimer,≤100
107141858896307,Rewell Society,Rewell Society,≤100
100230783045874,Petsyjo,These ads ran without a disclaimer,≤100
485398514846189,مكتبة الطليعة العلمية,These ads ran without a disclaimer,≤100
119785937745125,سمو الاميرة عادله بنت عبدالله بن عبدالعزيز آل سعود,These ads ran without a disclaimer,≤100
354945232030231,حزب الإتحاد Etihad Party,These ads ran without a disclaimer,≤100
101008186157233,سالم جدي,These ads ran without a disclaimer,≤100
