Page ID,Page name,Disclaimer,Amount spent (BSD)
137651823623470,Office of the Prime Minister - The Bahamas,The Office of The Prime Minister Bahamas,≤100
114606549484,Philip Brave Davis,The Office of The Prime Minister Bahamas,≤100
287842647957979,EU International Partnerships,These ads ran without a disclaimer,≤100
