Page ID,Page name,Disclaimer,Amount spent (JMD)
907882369274696,Youths For Excellence,Jenine Ashley Shepherd,155
111704331751583,babytashmusic,These ads ran without a disclaimer,≤100
102199795319206,Pablo Marçal Oficial,These ads ran without a disclaimer,≤100
